Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas36573 Pavardė36573 4 5 6 8 9 4
Vardas36574 Pavardė36574 2 2 4 7 8 5
Vardas36575 Pavardė36575 4 5 6 8 9 9
Vardas36576 Pavardė36576 2 3 3 6 9 5
Vardas36577 Pavardė36577 4 4 4 6 7 2
Vardas36578 Pavardė36578 3 5 8 10 10 7
Vardas36579 Pavardė36579 4 5 8 8 9 9
Vardas36580 Pavardė36580 5 6 7 10 10 3
Vardas36581 Pavardė36581 2 2 6 10 10 3
Vardas36582 Pavardė36582 3 5 7 8 8 2
Vardas36583 Pavardė36583 2 3 4 4 5 2
Vardas36584 Pavardė36584 2 2 5 6 7 10
Vardas36585 Pavardė36585 3 4 7 8 10 9
Vardas36586 Pavardė36586 2 3 5 8 10 6
Vardas36587 Pavardė36587 4 7 8 9 10 8
Vardas36588 Pavardė36588 2 3 5 8 9 8
Vardas36589 Pavardė36589 2 2 4 9 10 6
Vardas36590 Pavardė36590 3 5 5 6 9 9
Vardas36591 Pavardė36591 3 6 9 10 10 7
Vardas36592 Pavardė36592 2 7 8 9 10 10
Vardas36593 Pavardė36593 4 5 7 8 8 5
Vardas36594 Pavardė36594 2 2 3 8 9 10
Vardas36595 Pavardė36595 2 3 3 4 9 7
Vardas36596 Pavardė36596 3 6 6 7 9 2
Vardas36597 Pavardė36597 5 6 8 8 8 7
Vardas36598 Pavardė36598 4 4 4 8 10 4
Vardas36599 Pavardė36599 2 2 3 4 7 6
Vardas36600 Pavardė36600 3 3 5 7 8 7
Vardas36601 Pavardė36601 2 5 7 8 10 6
Vardas36602 Pavardė36602 3 3 6 9 9 4
Vardas36603 Pavardė36603 2 5 5 9 10 9
Vardas36604 Pavardė36604 2 4 5 5 8 8
Vardas36605 Pavardė36605 6 6 9 10 10 2
Vardas36606 Pavardė36606 2 5 5 7 8 8
Vardas36607 Pavardė36607 2 3 7 10 10 9
Vardas36608 Pavardė36608 2 4 4 5 10 3
Vardas36609 Pavardė36609 3 6 6 9 10 7
Vardas36610 Pavardė36610 7 8 9 9 10 6
Vardas36611 Pavardė36611 3 8 9 9 9 9
Vardas36612 Pavardė36612 3 3 4 4 8 5
Vardas36613 Pavardė36613 3 4 5 6 9 10
Vardas36614 Pavardė36614 4 5 7 7 9 3
Vardas36615 Pavardė36615 3 4 5 7 9 3
Vardas36616 Pavardė36616 2 3 3 10 10 10
Vardas36617 Pavardė36617 2 2 2 5 10 4
Vardas36618 Pavardė36618 3 4 7 7 10 10
Vardas36619 Pavardė36619 4 5 5 8 10 7
Vardas36620 Pavardė36620 2 2 6 7 10 3
Vardas36621 Pavardė36621 2 2 5 8 10 10
Vardas36622 Pavardė36622 4 5 9 9 9 3
Vardas36623 Pavardė36623 2 4 7 8 9 10
Vardas36624 Pavardė36624 4 5 6 9 9 2
Vardas36625 Pavardė36625 2 3 5 7 10 10
Vardas36626 Pavardė36626 3 3 4 9 10 3
Vardas36627 Pavardė36627 4 5 5 9 10 10
Vardas36628 Pavardė36628 4 6 6 8 9 9
Vardas36629 Pavardė36629 3 4 5 5 7 4
Vardas36630 Pavardė36630 3 3 3 3 8 8
Vardas36631 Pavardė36631 3 3 5 9 10 3
Vardas36632 Pavardė36632 6 7 8 8 9 4
Vardas36633 Pavardė36633 3 3 5 6 10 7
Vardas36634 Pavardė36634 2 2 5 5 8 5
Vardas36635 Pavardė36635 6 6 7 8 10 3
Vardas36636 Pavardė36636 2 4 8 8 9 9
Vardas36637 Pavardė36637 3 6 6 6 8 7
Vardas36638 Pavardė36638 3 6 7 9 10 10
Vardas36639 Pavardė36639 2 5 7 8 9 4
Vardas36640 Pavardė36640 3 3 6 6 9 2
Vardas36641 Pavardė36641 3 5 7 9 10 6
Vardas36642 Pavardė36642 5 6 6 9 9 9
Vardas36643 Pavardė36643 3 5 6 7 9 5
Vardas36644 Pavardė36644 4 5 5 5 9 5
Vardas36645 Pavardė36645 2 2 3 7 10 3
Vardas36646 Pavardė36646 2 2 5 10 10 9
Vardas36647 Pavardė36647 2 3 6 8 10 7
Vardas36648 Pavardė36648 2 3 5 5 6 8
Vardas36649 Pavardė36649 3 4 4 8 8 6
Vardas36650 Pavardė36650 3 3 4 4 8 9
Vardas36651 Pavardė36651 2 3 4 6 6 8
Vardas36652 Pavardė36652 6 7 8 8 10 6
Vardas36653 Pavardė36653 3 5 5 7 10 6
Vardas36654 Pavardė36654 2 3 4 7 10 6
Vardas36655 Pavardė36655 3 6 7 10 10 7
Vardas36656 Pavardė36656 4 5 5 9 10 8
Vardas36657 Pavardė36657 2 2 3 5 8 6
Vardas36658 Pavardė36658 2 2 4 9 9 4
Vardas36659 Pavardė36659 3 5 7 8 9 5
Vardas36660 Pavardė36660 2 3 6 8 10 7
Vardas36661 Pavardė36661 5 5 9 9 10 5
Vardas36662 Pavardė36662 5 6 7 8 10 8
Vardas36663 Pavardė36663 4 4 5 6 8 7
Vardas36664 Pavardė36664 4 4 8 8 10 4
Vardas36665 Pavardė36665 5 6 6 7 8 5
Vardas36666 Pavardė36666 3 4 4 8 9 9
Vardas36667 Pavardė36667 5 6 7 7 10 5
Vardas36668 Pavardė36668 3 6 6 7 9 5
Vardas36669 Pavardė36669 2 4 8 8 9 3
Vardas36670 Pavardė36670 5 6 6 7 7 9
Vardas36671 Pavardė36671 2 3 3 7 8 9
Vardas36672 Pavardė36672 4 5 7 8 10 3
Vardas36673 Pavardė36673 5 5 7 7 8 5
Vardas36674 Pavardė36674 2 2 3 5 10 4
Vardas36675 Pavardė36675 2 4 6 6 10 7
Vardas36676 Pavardė36676 5 6 9 9 10 6
Vardas36677 Pavardė36677 2 2 4 9 9 3
Vardas36678 Pavardė36678 3 4 5 8 9 9
Vardas36679 Pavardė36679 3 4 4 6 10 2
Vardas36680 Pavardė36680 2 5 8 8 9 6
Vardas36681 Pavardė36681 3 5 7 9 9 3
Vardas36682 Pavardė36682 3 4 4 9 10 4
Vardas36683 Pavardė36683 2 3 3 5 8 5
Vardas36684 Pavardė36684 4 6 6 8 9 8
Vardas36685 Pavardė36685 2 4 6 7 10 5
Vardas36686 Pavardė36686 3 4 5 8 10 7
Vardas36687 Pavardė36687 3 5 6 6 10 2
Vardas36688 Pavardė36688 5 7 8 9 9 5
Vardas36689 Pavardė36689 2 5 5 7 7 3
Vardas36690 Pavardė36690 3 5 6 9 10 10
Vardas36691 Pavardė36691 2 7 7 9 10 7
Vardas36692 Pavardė36692 2 2 7 8 9 5
Vardas36693 Pavardė36693 4 5 6 8 9 8
Vardas36694 Pavardė36694 6 6 6 8 8 2
Vardas36695 Pavardė36695 5 5 6 8 9 5
Vardas36696 Pavardė36696 5 6 6 8 9 3
Vardas36697 Pavardė36697 2 4 5 7 8 5
Vardas36698 Pavardė36698 5 5 5 9 9 3
Vardas36699 Pavardė36699 2 4 4 6 7 4
Vardas36700 Pavardė36700 3 3 5 6 10 10
Vardas36701 Pavardė36701 5 7 8 8 10 4
Vardas36702 Pavardė36702 2 4 4 5 10 4
Vardas36703 Pavardė36703 3 5 6 7 9 7
Vardas36704 Pavardė36704 2 3 6 8 9 3
Vardas36705 Pavardė36705 3 5 5 7 7 9
Vardas36706 Pavardė36706 3 3 4 9 10 8
Vardas36707 Pavardė36707 2 5 7 8 10 10
Vardas36708 Pavardė36708 7 8 8 9 10 9
Vardas36709 Pavardė36709 2 3 4 6 9 9
Vardas36710 Pavardė36710 5 10 10 10 10 10
Vardas36711 Pavardė36711 2 3 5 8 9 2
Vardas36712 Pavardė36712 2 3 6 7 9 2
Vardas36713 Pavardė36713 2 3 4 10 10 5
Vardas36714 Pavardė36714 2 4 5 8 8 3
Vardas36715 Pavardė36715 2 4 6 8 8 3
Vardas36716 Pavardė36716 2 6 6 8 10 5
Vardas36717 Pavardė36717 3 4 6 6 7 3
Vardas36718 Pavardė36718 2 5 5 7 8 3
Vardas36719 Pavardė36719 5 7 8 9 9 10
Vardas36720 Pavardė36720 4 5 7 8 10 3
Vardas36721 Pavardė36721 7 8 8 8 9 7
Vardas36722 Pavardė36722 4 5 6 8 10 7
Vardas36723 Pavardė36723 5 6 6 8 8 3
Vardas36724 Pavardė36724 3 3 4 6 8 9
Vardas36725 Pavardė36725 4 6 6 7 8 4
Vardas36726 Pavardė36726 3 3 7 9 10 9
Vardas36727 Pavardė36727 5 8 8 10 10 8
Vardas36728 Pavardė36728 2 6 7 9 10 9
Vardas36729 Pavardė36729 6 8 9 9 10 6
Vardas36730 Pavardė36730 3 5 6 6 10 9
Vardas36731 Pavardė36731 3 4 6 8 10 6
Vardas36732 Pavardė36732 2 7 9 9 10 5
Vardas36733 Pavardė36733 3 3 7 8 10 8
Vardas36734 Pavardė36734 3 3 4 5 9 4
Vardas36735 Pavardė36735 4 7 8 9 10 7
Vardas36736 Pavardė36736 3 5 9 10 10 4
Vardas36737 Pavardė36737 2 2 6 6 7 8
Vardas36738 Pavardė36738 3 8 9 10 10 4
Vardas36739 Pavardė36739 2 2 6 7 9 6
Vardas36740 Pavardė36740 2 4 5 7 9 8
Vardas36741 Pavardė36741 2 4 6 8 8 7
Vardas36742 Pavardė36742 3 6 7 9 10 2
Vardas36743 Pavardė36743 4 7 8 10 10 8
Vardas36744 Pavardė36744 2 2 7 8 9 9
Vardas36745 Pavardė36745 4 4 6 9 10 4
Vardas36746 Pavardė36746 2 5 5 8 10 10
Vardas36747 Pavardė36747 4 5 6 7 8 9
Vardas36748 Pavardė36748 2 3 5 5 9 9
Vardas36749 Pavardė36749 4 5 6 7 10 3
Vardas36750 Pavardė36750 2 6 7 8 8 10
Vardas36751 Pavardė36751 2 3 3 4 6 3
Vardas36752 Pavardė36752 3 4 7 7 10 7
Vardas36753 Pavardė36753 3 4 4 5 8 7
Vardas36754 Pavardė36754 4 5 5 8 9 6
Vardas36755 Pavardė36755 5 6 6 8 9 6
Vardas36756 Pavardė36756 4 6 7 9 9 3
Vardas36757 Pavardė36757 2 2 4 9 9 9
Vardas36758 Pavardė36758 2 2 3 8 10 9
Vardas36759 Pavardė36759 4 4 6 7 9 3
Vardas36760 Pavardė36760 4 5 6 6 9 4
Vardas36761 Pavardė36761 2 2 2 8 10 4
Vardas36762 Pavardė36762 2 5 6 7 8 2
Vardas36763 Pavardė36763 3 5 7 8 10 7
Vardas36764 Pavardė36764 5 7 7 9 9 4
Vardas36765 Pavardė36765 4 4 4 7 9 4
Vardas36766 Pavardė36766 4 4 4 7 8 2
Vardas36767 Pavardė36767 2 3 7 9 10 2
Vardas36768 Pavardė36768 3 3 4 6 9 2
Vardas36769 Pavardė36769 2 5 7 8 8 2
Vardas36770 Pavardė36770 5 8 8 9 9 5
Vardas36771 Pavardė36771 3 4 7 9 9 9
Vardas36772 Pavardė36772 3 5 6 7 10 3
Vardas36773 Pavardė36773 2 4 4 4 7 8
Vardas36774 Pavardė36774 2 3 4 5 9 7
Vardas36775 Pavardė36775 2 4 7 8 9 6
Vardas36776 Pavardė36776 2 4 4 9 10 10
Vardas36777 Pavardė36777 5 8 9 9 10 2
Vardas36778 Pavardė36778 2 3 4 4 8 6
Vardas36779 Pavardė36779 2 3 3 4 5 5
Vardas36780 Pavardė36780 5 5 7 8 8 7
Vardas36781 Pavardė36781 2 4 5 7 7 3
Vardas36782 Pavardė36782 3 3 5 5 9 3
Vardas36783 Pavardė36783 3 3 4 8 8 3
Vardas36784 Pavardė36784 3 3 5 7 9 7
Vardas36785 Pavardė36785 2 5 7 7 7 2
Vardas36786 Pavardė36786 2 4 4 6 8 4
Vardas36787 Pavardė36787 2 2 2 8 10 3
Vardas36788 Pavardė36788 3 4 10 10 10 6
Vardas36789 Pavardė36789 2 5 6 7 8 7
Vardas36790 Pavardė36790 2 4 5 7 10 3
Vardas36791 Pavardė36791 3 6 7 9 9 3
Vardas36792 Pavardė36792 2 6 7 8 10 8
Vardas36793 Pavardė36793 3 5 5 6 7 2
Vardas36794 Pavardė36794 2 4 6 8 10 7
Vardas36795 Pavardė36795 4 6 9 10 10 5
Vardas36796 Pavardė36796 4 5 5 8 9 3
Vardas36797 Pavardė36797 6 6 7 8 8 9
Vardas36798 Pavardė36798 3 3 4 4 5 2
Vardas36799 Pavardė36799 4 8 8 9 10 5
Vardas36800 Pavardė36800 3 5 5 6 8 10
Vardas36801 Pavardė36801 2 4 5 5 9 7
Vardas36802 Pavardė36802 5 7 7 8 8 5
Vardas36803 Pavardė36803 2 3 3 9 10 7
Vardas36804 Pavardė36804 2 3 5 7 9 10
Vardas36805 Pavardė36805 6 6 8 8 10 2
Vardas36806 Pavardė36806 4 5 5 5 10 8
Vardas36807 Pavardė36807 2 6 8 9 10 3
Vardas36808 Pavardė36808 2 2 3 4 8 5
Vardas36809 Pavardė36809 2 3 7 10 10 8
Vardas36810 Pavardė36810 2 4 8 8 10 2
Vardas36811 Pavardė36811 2 2 4 7 10 9
Vardas36812 Pavardė36812 2 4 4 9 9 4
Vardas36813 Pavardė36813 4 4 5 5 6 2
Vardas36814 Pavardė36814 5 8 8 9 9 5
Vardas36815 Pavardė36815 3 3 5 8 8 7
Vardas36816 Pavardė36816 5 8 9 9 10 2
Vardas36817 Pavardė36817 2 4 7 9 9 5
Vardas36818 Pavardė36818 3 3 9 9 10 9
Vardas36819 Pavardė36819 4 4 5 8 10 9
Vardas36820 Pavardė36820 2 4 5 10 10 6
Vardas36821 Pavardė36821 2 2 5 9 10 6
Vardas36822 Pavardė36822 2 3 6 8 9 2
Vardas36823 Pavardė36823 2 2 6 7 8 7
Vardas36824 Pavardė36824 5 7 7 7 9 7
Vardas36825 Pavardė36825 2 3 5 8 8 9
Vardas36826 Pavardė36826 5 5 6 10 10 8
Vardas36827 Pavardė36827 8 8 8 10 10 9
Vardas36828 Pavardė36828 4 4 4 8 9 5
Vardas36829 Pavardė36829 2 4 8 9 10 7
Vardas36830 Pavardė36830 4 4 8 8 10 5
Vardas36831 Pavardė36831 4 5 8 9 10 5
Vardas36832 Pavardė36832 3 4 4 8 8 3
Vardas36833 Pavardė36833 3 3 3 8 9 2
Vardas36834 Pavardė36834 2 4 6 7 9 8
Vardas36835 Pavardė36835 3 3 6 8 10 9
Vardas36836 Pavardė36836 4 5 6 6 6 4
Vardas36837 Pavardė36837 2 2 5 6 6 10
Vardas36838 Pavardė36838 2 6 7 10 10 7
Vardas36839 Pavardė36839 4 7 7 8 8 2
Vardas36840 Pavardė36840 2 2 2 4 5 9
Vardas36841 Pavardė36841 2 3 4 5 8 3
Vardas36842 Pavardė36842 4 4 6 9 9 8
Vardas36843 Pavardė36843 2 3 6 8 9 7
Vardas36844 Pavardė36844 3 4 8 8 8 5
Vardas36845 Pavardė36845 4 5 8 9 10 8
Vardas36846 Pavardė36846 4 5 6 7 10 2
Vardas36847 Pavardė36847 3 6 9 9 10 8
Vardas36848 Pavardė36848 5 8 10 10 10 10
Vardas36849 Pavardė36849 2 4 5 9 9 3
Vardas36850 Pavardė36850 5 7 8 10 10 4
Vardas36851 Pavardė36851 3 3 5 7 10 4
Vardas36852 Pavardė36852 3 3 6 8 9 6
Vardas36853 Pavardė36853 5 5 6 6 9 7
Vardas36854 Pavardė36854 5 7 8 9 9 8
Vardas36855 Pavardė36855 2 3 6 8 9 10
Vardas36856 Pavardė36856 3 7 9 10 10 2
Vardas36857 Pavardė36857 4 5 7 8 9 9
Vardas36858 Pavardė36858 5 6 7 8 9 7
Vardas36859 Pavardė36859 2 6 7 9 9 5
Vardas36860 Pavardė36860 4 4 5 7 10 10
Vardas36861 Pavardė36861 2 2 6 8 10 10
Vardas36862 Pavardė36862 2 6 8 9 9 9
Vardas36863 Pavardė36863 2 2 5 6 10 9
Vardas36864 Pavardė36864 2 3 4 5 5 6
Vardas36865 Pavardė36865 2 4 6 9 10 6
Vardas36866 Pavardė36866 3 5 6 6 9 7
Vardas36867 Pavardė36867 2 7 9 10 10 8
Vardas36868 Pavardė36868 2 4 7 8 10 6
Vardas36869 Pavardė36869 3 5 7 9 10 7
Vardas36870 Pavardė36870 3 6 8 10 10 4
Vardas36871 Pavardė36871 2 9 9 9 10 8
Vardas36872 Pavardė36872 2 2 4 7 10 6
Vardas36873 Pavardė36873 3 4 8 9 10 2
Vardas36874 Pavardė36874 3 9 10 10 10 3
Vardas36875 Pavardė36875 5 6 8 9 10 5
Vardas36876 Pavardė36876 3 3 7 8 10 6
Vardas36877 Pavardė36877 2 2 2 4 7 10
Vardas36878 Pavardė36878 3 7 7 8 8 3
Vardas36879 Pavardė36879 2 4 6 7 9 2
Vardas36880 Pavardė36880 5 6 8 9 10 3
Vardas36881 Pavardė36881 4 4 6 8 8 5
Vardas36882 Pavardė36882 3 4 4 7 9 5
Vardas36883 Pavardė36883 6 8 8 9 10 2
Vardas36884 Pavardė36884 5 8 8 9 10 5
Vardas36885 Pavardė36885 2 5 6 6 8 4
Vardas36886 Pavardė36886 2 3 5 8 9 8
Vardas36887 Pavardė36887 4 4 4 5 10 5
Vardas36888 Pavardė36888 4 6 8 9 9 3
Vardas36889 Pavardė36889 5 5 7 8 10 5
Vardas36890 Pavardė36890 8 8 9 10 10 2
Vardas36891 Pavardė36891 3 3 5 9 10 9
Vardas36892 Pavardė36892 3 5 5 6 8 3
Vardas36893 Pavardė36893 2 2 6 6 10 4
Vardas36894 Pavardė36894 2 2 8 10 10 3
Vardas36895 Pavardė36895 2 5 6 6 8 5
Vardas36896 Pavardė36896 2 5 6 6 7 5
Vardas36897 Pavardė36897 2 5 5 7 10 6
Vardas36898 Pavardė36898 2 4 7 10 10 5
Vardas36899 Pavardė36899 2 4 8 9 10 3
Vardas36900 Pavardė36900 3 9 9 9 10 9
Vardas36901 Pavardė36901 2 2 7 8 9 7
Vardas36902 Pavardė36902 3 6 6 7 9 8
Vardas36903 Pavardė36903 2 6 6 6 10 6
Vardas36904 Pavardė36904 3 4 5 8 10 8
Vardas36905 Pavardė36905 3 5 7 8 10 9
Vardas36906 Pavardė36906 2 5 5 5 10 6
Vardas36907 Pavardė36907 3 4 4 7 10 8
Vardas36908 Pavardė36908 3 6 6 8 10 2
Vardas36909 Pavardė36909 4 5 5 8 8 10
Vardas36910 Pavardė36910 4 5 7 8 10 7
Vardas36911 Pavardė36911 2 3 6 8 9 10
Vardas36912 Pavardė36912 3 3 6 6 8 6
Vardas36913 Pavardė36913 2 5 6 7 9 3
Vardas36914 Pavardė36914 3 4 5 8 10 4
Vardas36915 Pavardė36915 4 5 8 8 10 4
Vardas36916 Pavardė36916 2 2 4 5 9 2
Vardas36917 Pavardė36917 3 3 4 5 5 3
Vardas36918 Pavardė36918 3 5 6 7 10 8
Vardas36919 Pavardė36919 3 7 8 9 10 3
Vardas36920 Pavardė36920 3 3 6 8 10 8
Vardas36921 Pavardė36921 3 3 5 6 10 3
Vardas36922 Pavardė36922 3 6 7 9 9 3
Vardas36923 Pavardė36923 2 6 9 10 10 3
Vardas36924 Pavardė36924 2 3 3 3 3 10
Vardas36925 Pavardė36925 2 2 3 7 10 6
Vardas36926 Pavardė36926 2 3 4 6 8 10
Vardas36927 Pavardė36927 2 6 6 9 9 2
Vardas36928 Pavardė36928 3 8 8 9 9 8
Vardas36929 Pavardė36929 2 3 3 5 9 3
Vardas36930 Pavardė36930 2 4 6 8 10 9
Vardas36931 Pavardė36931 2 3 3 5 6 9
Vardas36932 Pavardė36932 6 7 7 9 10 9
Vardas36933 Pavardė36933 3 4 5 5 6 2
Vardas36934 Pavardė36934 3 4 4 6 8 5
Vardas36935 Pavardė36935 3 5 5 7 8 2
Vardas36936 Pavardė36936 5 7 8 9 9 2
Vardas36937 Pavardė36937 3 5 5 7 9 8
Vardas36938 Pavardė36938 2 4 6 6 7 3
Vardas36939 Pavardė36939 5 6 7 8 10 4
Vardas36940 Pavardė36940 2 5 7 7 8 4
Vardas36941 Pavardė36941 6 6 7 9 9 8
Vardas36942 Pavardė36942 4 7 8 8 8 8
Vardas36943 Pavardė36943 2 5 6 10 10 4
Vardas36944 Pavardė36944 3 3 6 7 8 9
Vardas36945 Pavardė36945 2 2 5 7 9 5
Vardas36946 Pavardė36946 2 5 7 8 10 5
Vardas36947 Pavardė36947 4 6 7 8 9 4
Vardas36948 Pavardė36948 2 2 3 10 10 9
Vardas36949 Pavardė36949 7 7 9 10 10 6
Vardas36950 Pavardė36950 3 3 4 6 9 3
Vardas36951 Pavardė36951 5 6 8 8 10 10
Vardas36952 Pavardė36952 2 4 5 10 10 3
Vardas36953 Pavardė36953 2 3 4 5 8 10
Vardas36954 Pavardė36954 3 5 6 9 9 8
Vardas36955 Pavardė36955 3 4 4 6 10 5
Vardas36956 Pavardė36956 5 5 6 6 10 7
Vardas36957 Pavardė36957 2 3 4 6 9 7
Vardas36958 Pavardė36958 3 6 8 9 10 8
Vardas36959 Pavardė36959 2 2 3 9 9 9
Vardas36960 Pavardė36960 2 4 5 6 6 8
Vardas36961 Pavardė36961 2 3 5 7 7 3
Vardas36962 Pavardė36962 2 4 5 7 8 10
Vardas36963 Pavardė36963 3 3 3 4 6 3
Vardas36964 Pavardė36964 3 3 6 6 6 4
Vardas36965 Pavardė36965 5 6 8 8 9 2
Vardas36966 Pavardė36966 2 4 7 7 9 9
Vardas36967 Pavardė36967 3 4 4 4 7 7
Vardas36968 Pavardė36968 3 6 9 9 10 8
Vardas36969 Pavardė36969 2 3 4 6 9 4
Vardas36970 Pavardė36970 2 2 3 8 9 10
Vardas36971 Pavardė36971 3 3 6 7 10 4
Vardas36972 Pavardė36972 7 7 7 9 9 5
Vardas36973 Pavardė36973 2 3 7 9 10 3
Vardas36974 Pavardė36974 3 4 5 6 7 5
Vardas36975 Pavardė36975 7 7 8 8 9 10
Vardas36976 Pavardė36976 2 5 6 7 10 7
Vardas36977 Pavardė36977 5 5 6 6 10 5
Vardas36978 Pavardė36978 2 3 4 5 9 2
Vardas36979 Pavardė36979 5 8 9 9 9 3
Vardas36980 Pavardė36980 4 8 8 9 10 4
Vardas36981 Pavardė36981 3 4 4 7 9 9
Vardas36982 Pavardė36982 2 5 9 9 9 10
Vardas36983 Pavardė36983 2 4 6 8 9 7
Vardas36984 Pavardė36984 2 6 7 7 7 5
Vardas36985 Pavardė36985 2 3 3 7 8 8
Vardas36986 Pavardė36986 2 4 8 8 8 4
Vardas36987 Pavardė36987 2 4 4 8 8 6
Vardas36988 Pavardė36988 5 6 8 10 10 3
Vardas36989 Pavardė36989 2 4 5 7 8 3
Vardas36990 Pavardė36990 2 3 3 6 9 5
Vardas36991 Pavardė36991 2 4 6 8 10 6
Vardas36992 Pavardė36992 2 3 7 8 8 3
Vardas36993 Pavardė36993 4 4 5 6 8 10
Vardas36994 Pavardė36994 2 4 5 7 8 3
Vardas36995 Pavardė36995 5 6 7 8 8 9
Vardas36996 Pavardė36996 2 3 4 8 10 8
Vardas36997 Pavardė36997 3 3 5 9 9 7
Vardas36998 Pavardė36998 3 4 7 8 8 9
Vardas36999 Pavardė36999 3 3 7 8 9 4
Vardas37000 Pavardė37000 3 7 8 9 9 8
Vardas37001 Pavardė37001 4 5 7 10 10 8
Vardas37002 Pavardė37002 2 4 4 6 7 5
Vardas37003 Pavardė37003 4 5 6 9 9 5
Vardas37004 Pavardė37004 3 5 6 8 10 8
Vardas37005 Pavardė37005 2 2 3 5 10 8
Vardas37006 Pavardė37006 2 2 10 10 10 4
Vardas37007 Pavardė37007 3 4 5 8 9 4
Vardas37008 Pavardė37008 4 5 6 6 10 3
Vardas37009 Pavardė37009 2 4 6 9 10 5
Vardas37010 Pavardė37010 2 5 5 9 10 10
Vardas37011 Pavardė37011 2 3 4 7 9 9
Vardas37012 Pavardė37012 4 6 7 10 10 4
Vardas37013 Pavardė37013 3 5 6 7 9 7
Vardas37014 Pavardė37014 4 6 8 8 8 10
Vardas37015 Pavardė37015 2 3 3 10 10 5
Vardas37016 Pavardė37016 2 5 5 6 9 10
Vardas37017 Pavardė37017 2 4 9 10 10 10
Vardas37018 Pavardė37018 5 6 6 6 8 2
Vardas37019 Pavardė37019 5 5 6 7 9 3
Vardas37020 Pavardė37020 2 3 3 6 8 9
Vardas37021 Pavardė37021 2 3 3 6 10 6
Vardas37022 Pavardė37022 3 4 7 9 9 4
Vardas37023 Pavardė37023 2 2 4 7 7 8
Vardas37024 Pavardė37024 2 3 4 7 10 3
Vardas37025 Pavardė37025 5 5 6 7 8 9
Vardas37026 Pavardė37026 2 4 5 8 9 6
Vardas37027 Pavardė37027 2 2 5 6 6 5
Vardas37028 Pavardė37028 4 5 6 9 9 7
Vardas37029 Pavardė37029 3 4 6 8 10 6
Vardas37030 Pavardė37030 4 4 4 6 10 9
Vardas37031 Pavardė37031 5 6 6 6 7 8
Vardas37032 Pavardė37032 3 7 8 10 10 4
Vardas37033 Pavardė37033 2 7 9 9 10 8
Vardas37034 Pavardė37034 2 2 4 5 8 7
Vardas37035 Pavardė37035 3 6 6 9 10 10
Vardas37036 Pavardė37036 2 2 6 7 9 8
Vardas37037 Pavardė37037 2 3 6 9 10 9
Vardas37038 Pavardė37038 2 6 6 9 10 7
Vardas37039 Pavardė37039 2 4 8 8 10 8
Vardas37040 Pavardė37040 3 3 4 7 8 8
Vardas37041 Pavardė37041 2 3 3 4 8 7
Vardas37042 Pavardė37042 3 6 7 9 10 9
Vardas37043 Pavardė37043 5 6 7 8 9 7
Vardas37044 Pavardė37044 2 8 9 9 9 5
Vardas37045 Pavardė37045 2 5 5 6 10 6
Vardas37046 Pavardė37046 6 7 7 8 9 3
Vardas37047 Pavardė37047 4 5 9 9 10 8
Vardas37048 Pavardė37048 2 2 3 3 3 10
Vardas37049 Pavardė37049 4 6 6 9 10 8
Vardas37050 Pavardė37050 3 4 8 9 10 6
Vardas37051 Pavardė37051 4 4 4 4 4 8
Vardas37052 Pavardė37052 2 2 2 9 9 4
Vardas37053 Pavardė37053 2 6 7 9 9 5
Vardas37054 Pavardė37054 4 5 6 9 10 8
Vardas37055 Pavardė37055 2 4 8 8 9 7
Vardas37056 Pavardė37056 3 3 6 8 8 9
Vardas37057 Pavardė37057 4 7 9 10 10 6
Vardas37058 Pavardė37058 3 4 4 9 10 2
Vardas37059 Pavardė37059 4 4 7 7 10 5
Vardas37060 Pavardė37060 5 5 7 7 9 3
Vardas37061 Pavardė37061 3 5 6 7 10 5
Vardas37062 Pavardė37062 4 4 4 5 5 4
Vardas37063 Pavardė37063 4 7 8 8 10 8
Vardas37064 Pavardė37064 5 6 7 7 8 7
Vardas37065 Pavardė37065 6 7 9 10 10 9
Vardas37066 Pavardė37066 4 6 7 7 10 4
Vardas37067 Pavardė37067 4 7 9 10 10 8
Vardas37068 Pavardė37068 5 6 7 9 10 10
Vardas37069 Pavardė37069 3 4 4 6 6 7
Vardas37070 Pavardė37070 5 6 7 9 9 2
Vardas37071 Pavardė37071 3 4 7 7 8 7
Vardas37072 Pavardė37072 2 4 6 7 10 4
Vardas37073 Pavardė37073 5 5 8 8 8 10
Vardas37074 Pavardė37074 3 3 3 6 10 4
Vardas37075 Pavardė37075 3 5 8 8 9 8
Vardas37076 Pavardė37076 2 4 7 7 9 2
Vardas37077 Pavardė37077 4 5 8 9 10 6
Vardas37078 Pavardė37078 6 6 6 7 9 6
Vardas37079 Pavardė37079 2 5 5 6 9 9
Vardas37080 Pavardė37080 5 6 9 9 10 4
Vardas37081 Pavardė37081 2 5 6 6 10 4
Vardas37082 Pavardė37082 3 3 5 5 9 6
Vardas37083 Pavardė37083 3 4 7 7 9 9
Vardas37084 Pavardė37084 3 4 7 8 10 10
Vardas37085 Pavardė37085 2 4 5 5 7 7
Vardas37086 Pavardė37086 5 6 6 7 9 5
Vardas37087 Pavardė37087 2 3 5 7 10 7
Vardas37088 Pavardė37088 4 7 8 10 10 2
Vardas37089 Pavardė37089 2 6 8 10 10 7
