Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas5382 Pavardė5382 2 5 5 7 9 7
Vardas5383 Pavardė5383 2 3 5 8 8 8
Vardas5384 Pavardė5384 5 7 8 10 10 4
Vardas5385 Pavardė5385 4 6 8 9 10 7
Vardas5386 Pavardė5386 3 3 4 5 10 8
Vardas5387 Pavardė5387 2 2 5 8 8 10
Vardas5388 Pavardė5388 2 3 7 9 10 10
Vardas5390 Pavardė5390 3 3 6 6 10 8
Vardas5391 Pavardė5391 3 9 9 9 10 8
Vardas5392 Pavardė5392 5 5 5 7 9 6
Vardas5393 Pavardė5393 4 5 6 7 8 5
Vardas5394 Pavardė5394 5 7 8 8 9 10
Vardas5395 Pavardė5395 3 4 5 5 6 6
Vardas5396 Pavardė5396 4 4 6 7 8 6
Vardas5397 Pavardė5397 2 4 4 5 8 7
Vardas5399 Pavardė5399 3 3 5 6 9 7
Vardas54 Pavardė54 3 3 5 9 9 9
Vardas5400 Pavardė5400 3 3 5 8 8 5
Vardas5401 Pavardė5401 2 2 3 5 10 6
Vardas5402 Pavardė5402 3 9 10 10 10 8
Vardas5404 Pavardė5404 2 2 3 4 9 7
Vardas5405 Pavardė5405 4 7 7 9 10 9
Vardas5408 Pavardė5408 3 6 6 6 6 6
Vardas5409 Pavardė5409 2 3 5 6 7 7
Vardas541 Pavardė541 5 7 7 7 10 7
Vardas5410 Pavardė5410 4 4 5 5 9 7
Vardas5412 Pavardė5412 2 4 6 8 10 9
Vardas5415 Pavardė5415 2 2 7 9 10 6
Vardas5416 Pavardė5416 4 5 5 7 9 10
Vardas5417 Pavardė5417 5 5 7 8 9 7
Vardas542 Pavardė542 7 8 9 10 10 8
Vardas5421 Pavardė5421 4 5 5 8 8 7
Vardas5423 Pavardė5423 3 5 5 7 9 10
Vardas543 Pavardė543 2 4 9 9 10 6
Vardas5432 Pavardė5432 2 5 7 7 8 6
Vardas5433 Pavardė5433 2 2 2 5 9 7
Vardas5434 Pavardė5434 3 5 8 10 10 8
Vardas5435 Pavardė5435 2 3 5 6 8 7
Vardas5436 Pavardė5436 3 3 7 8 8 5
Vardas5438 Pavardė5438 2 2 2 5 10 9
Vardas5439 Pavardė5439 5 5 5 8 10 7
Vardas544 Pavardė544 2 7 7 7 9 5
Vardas5441 Pavardė5441 3 4 4 4 9 9
Vardas5443 Pavardė5443 2 6 6 7 10 8
Vardas5444 Pavardė5444 5 6 7 8 10 10
Vardas5449 Pavardė5449 3 3 3 7 10 9
Vardas545 Pavardė545 2 2 5 6 9 9
Vardas5452 Pavardė5452 4 6 9 10 10 5
Vardas5455 Pavardė5455 6 6 9 9 9 5
Vardas5456 Pavardė5456 2 2 4 7 10 10
Vardas5458 Pavardė5458 4 4 8 9 9 5
Vardas5459 Pavardė5459 3 4 6 8 8 5
Vardas546 Pavardė546 2 3 7 9 10 10
Vardas5460 Pavardė5460 3 7 7 9 9 10
Vardas5461 Pavardė5461 2 6 7 9 10 9
Vardas5465 Pavardė5465 3 5 6 8 8 7
Vardas5467 Pavardė5467 2 5 6 9 10 8
Vardas5469 Pavardė5469 2 3 5 5 10 5
Vardas5471 Pavardė5471 3 7 8 8 10 6
Vardas5472 Pavardė5472 2 4 4 8 9 6
Vardas5473 Pavardė5473 2 4 5 9 10 7
Vardas5475 Pavardė5475 2 3 3 4 10 8
Vardas5476 Pavardė5476 2 3 7 8 10 10
Vardas5477 Pavardė5477 2 4 4 7 10 10
Vardas5479 Pavardė5479 4 7 7 8 10 8
Vardas548 Pavardė548 2 3 4 5 6 6
Vardas5480 Pavardė5480 5 7 7 7 10 8
Vardas5481 Pavardė5481 4 4 5 6 8 9
Vardas5482 Pavardė5482 3 6 8 10 10 9
Vardas5487 Pavardė5487 2 7 8 9 10 9
Vardas5488 Pavardė5488 2 3 4 8 9 6
Vardas5489 Pavardė5489 3 5 6 7 8 7
Vardas549 Pavardė549 2 5 7 8 10 7
Vardas5494 Pavardė5494 3 5 6 9 10 5
Vardas5495 Pavardė5495 3 4 4 6 6 7
Vardas5496 Pavardė5496 4 5 6 8 9 9
Vardas5497 Pavardė5497 4 6 10 10 10 6
Vardas5499 Pavardė5499 2 2 4 8 9 5
Vardas550 Pavardė550 2 3 8 10 10 6
Vardas5501 Pavardė5501 3 5 6 7 10 5
Vardas5502 Pavardė5502 2 4 4 4 9 8
Vardas5509 Pavardė5509 3 6 9 9 10 9
Vardas5510 Pavardė5510 4 6 6 6 9 8
Vardas5513 Pavardė5513 2 3 4 8 9 9
Vardas5514 Pavardė5514 2 2 6 6 7 10
Vardas5515 Pavardė5515 4 5 5 5 10 6
Vardas5516 Pavardė5516 2 3 6 6 7 10
Vardas5518 Pavardė5518 2 4 5 5 10 5
Vardas5519 Pavardė5519 5 6 7 7 8 9
Vardas552 Pavardė552 3 6 9 9 10 9
Vardas5520 Pavardė5520 2 5 5 7 10 7
Vardas5524 Pavardė5524 2 2 5 9 10 8
Vardas5525 Pavardė5525 3 9 10 10 10 9
Vardas5526 Pavardė5526 2 3 3 6 8 7
Vardas5527 Pavardė5527 2 6 9 10 10 7
Vardas5529 Pavardė5529 4 5 5 5 10 5
Vardas553 Pavardė553 2 3 6 6 8 6
Vardas5533 Pavardė5533 2 6 7 8 9 7
Vardas5534 Pavardė5534 5 7 8 9 10 7
Vardas5535 Pavardė5535 2 4 5 7 9 7
Vardas5536 Pavardė5536 3 6 6 7 8 8
Vardas5537 Pavardė5537 3 4 6 7 9 7
Vardas5538 Pavardė5538 3 3 5 8 9 9
Vardas5542 Pavardė5542 3 5 5 6 9 8
Vardas5543 Pavardė5543 2 2 3 3 10 6
Vardas5544 Pavardė5544 2 5 6 6 6 9
Vardas5545 Pavardė5545 3 4 4 6 10 10
Vardas5546 Pavardė5546 2 5 6 8 10 5
Vardas5547 Pavardė5547 3 4 5 5 10 6
Vardas5549 Pavardė5549 2 2 6 9 10 10
Vardas555 Pavardė555 3 3 4 6 7 10
Vardas5550 Pavardė5550 6 6 7 8 10 4
Vardas5551 Pavardė5551 2 5 5 9 10 5
Vardas5552 Pavardė5552 2 2 7 8 8 8
Vardas5553 Pavardė5553 2 2 4 5 10 9
Vardas5554 Pavardė5554 2 3 4 5 7 8
Vardas5555 Pavardė5555 3 3 5 7 8 7
Vardas5556 Pavardė5556 2 2 4 6 8 6
Vardas5557 Pavardė5557 2 8 8 9 10 10
Vardas5558 Pavardė5558 4 4 8 10 10 8
Vardas556 Pavardė556 4 4 4 6 10 8
Vardas5560 Pavardė5560 2 4 5 5 8 8
Vardas5561 Pavardė5561 2 7 8 9 10 8
Vardas5563 Pavardė5563 5 5 5 9 10 7
Vardas5564 Pavardė5564 3 4 7 10 10 9
Vardas5565 Pavardė5565 3 4 4 7 9 5
Vardas5566 Pavardė5566 3 6 7 8 10 10
Vardas5567 Pavardė5567 5 7 8 8 10 10
Vardas5568 Pavardė5568 2 7 9 10 10 5
Vardas5570 Pavardė5570 4 5 6 6 10 7
Vardas5571 Pavardė5571 3 3 4 8 10 5
Vardas5572 Pavardė5572 4 5 6 8 8 7
Vardas5574 Pavardė5574 3 5 5 7 9 10
Vardas5575 Pavardė5575 4 4 5 8 10 5
Vardas5577 Pavardė5577 3 5 5 9 10 8
Vardas5580 Pavardė5580 5 8 9 10 10 8
Vardas5581 Pavardė5581 2 2 5 5 5 8
Vardas5583 Pavardė5583 2 2 4 6 8 9
Vardas5587 Pavardė5587 2 4 7 7 8 7
Vardas5588 Pavardė5588 2 5 6 7 10 5
Vardas559 Pavardė559 5 5 9 9 10 7
Vardas5591 Pavardė5591 7 8 8 8 9 6
Vardas5594 Pavardė5594 4 4 5 6 10 8
Vardas5595 Pavardė5595 5 5 5 7 8 7
Vardas5596 Pavardė5596 2 2 2 5 7 8
Vardas5597 Pavardė5597 3 6 7 8 8 10
Vardas5598 Pavardė5598 2 6 9 10 10 8
Vardas56 Pavardė56 2 4 5 6 9 7
Vardas560 Pavardė560 3 4 6 8 9 7
Vardas5601 Pavardė5601 3 4 6 8 10 5
Vardas5605 Pavardė5605 2 2 5 9 9 5
Vardas5606 Pavardė5606 4 4 6 7 9 5
Vardas5609 Pavardė5609 3 7 9 10 10 8
Vardas561 Pavardė561 2 3 6 7 8 9
Vardas5610 Pavardė5610 2 8 9 10 10 7
Vardas5611 Pavardė5611 2 4 5 7 8 8
Vardas5612 Pavardė5612 4 5 6 8 8 5
Vardas5613 Pavardė5613 2 4 8 8 8 7
Vardas5614 Pavardė5614 2 3 4 7 10 10
Vardas5616 Pavardė5616 2 4 4 6 9 10
Vardas5617 Pavardė5617 2 6 8 8 10 5
Vardas5618 Pavardė5618 3 4 4 7 7 8
Vardas5619 Pavardė5619 2 2 9 9 9 5
Vardas5620 Pavardė5620 2 4 5 6 8 8
Vardas5621 Pavardė5621 2 4 4 6 8 6
Vardas5622 Pavardė5622 4 5 6 8 9 5
Vardas5625 Pavardė5625 2 2 5 5 10 6
Vardas5626 Pavardė5626 3 5 6 8 10 6
Vardas5627 Pavardė5627 5 6 6 9 9 9
Vardas5628 Pavardė5628 6 6 10 10 10 9
Vardas5629 Pavardė5629 3 3 5 8 10 10
Vardas563 Pavardė563 2 2 5 9 9 7
Vardas5631 Pavardė5631 4 5 5 9 10 7
Vardas5634 Pavardė5634 2 3 6 10 10 7
Vardas5637 Pavardė5637 2 3 4 4 6 8
Vardas5638 Pavardė5638 2 4 7 7 7 7
Vardas564 Pavardė564 3 6 6 7 7 8
Vardas5640 Pavardė5640 3 3 3 3 9 7
Vardas5642 Pavardė5642 2 8 8 9 10 10
Vardas5643 Pavardė5643 5 7 7 8 9 8
Vardas5644 Pavardė5644 3 7 7 8 9 7
Vardas5645 Pavardė5645 3 7 8 8 8 9
Vardas5646 Pavardė5646 5 9 9 10 10 5
Vardas5647 Pavardė5647 6 6 7 7 7 10
Vardas5650 Pavardė5650 5 6 6 7 8 10
Vardas5651 Pavardė5651 2 4 4 4 5 7
Vardas5652 Pavardė5652 5 7 8 8 9 4
Vardas5654 Pavardė5654 5 6 7 7 8 9
Vardas5655 Pavardė5655 5 7 8 9 10 5
Vardas5657 Pavardė5657 2 3 3 8 9 5
Vardas5658 Pavardė5658 4 4 6 6 10 10
Vardas5659 Pavardė5659 5 5 8 10 10 7
Vardas566 Pavardė566 3 3 7 8 10 10
Vardas5660 Pavardė5660 2 6 7 7 9 10
Vardas5661 Pavardė5661 4 5 5 6 9 6
Vardas5664 Pavardė5664 4 4 4 5 7 6
Vardas5665 Pavardė5665 2 2 3 4 10 7
Vardas5666 Pavardė5666 4 5 9 10 10 8
Vardas5669 Pavardė5669 5 6 6 6 10 9
Vardas567 Pavardė567 2 5 5 8 8 5
Vardas5672 Pavardė5672 4 5 9 9 10 10
Vardas5674 Pavardė5674 4 5 6 10 10 6
Vardas5675 Pavardė5675 2 2 4 7 10 6
Vardas5676 Pavardė5676 2 5 7 8 10 7
Vardas5678 Pavardė5678 3 4 6 6 7 10
Vardas5679 Pavardė5679 4 5 8 9 10 8
Vardas568 Pavardė568 8 9 9 9 10 7
Vardas5680 Pavardė5680 5 6 8 9 9 5
Vardas5681 Pavardė5681 4 5 8 8 9 5
Vardas5682 Pavardė5682 3 4 5 6 9 9
Vardas5683 Pavardė5683 3 5 7 8 8 10
Vardas5684 Pavardė5684 7 8 8 9 10 4
Vardas5685 Pavardė5685 3 4 5 6 8 9
Vardas5686 Pavardė5686 2 5 5 6 8 8
Vardas5687 Pavardė5687 2 3 4 8 9 5
Vardas5688 Pavardė5688 3 7 7 9 10 9
Vardas5689 Pavardė5689 2 5 6 6 8 7
Vardas569 Pavardė569 3 6 7 9 10 6
Vardas5690 Pavardė5690 3 7 8 10 10 8
Vardas5693 Pavardė5693 3 4 4 7 9 10
Vardas5696 Pavardė5696 3 4 5 9 10 9
Vardas57 Pavardė57 2 4 8 9 10 8
Vardas570 Pavardė570 2 5 6 8 9 9
Vardas5701 Pavardė5701 2 5 5 9 10 7
Vardas5702 Pavardė5702 2 3 4 4 10 9
Vardas5705 Pavardė5705 2 5 6 8 9 10
Vardas5707 Pavardė5707 5 6 8 9 10 4
Vardas5708 Pavardė5708 3 3 3 9 10 10
Vardas5709 Pavardė5709 3 4 10 10 10 4
Vardas5711 Pavardė5711 5 5 6 6 9 10
Vardas5712 Pavardė5712 3 6 8 10 10 8
Vardas5714 Pavardė5714 2 3 4 8 10 9
Vardas5715 Pavardė5715 2 4 4 7 8 6
Vardas5717 Pavardė5717 4 5 5 6 6 6
Vardas5718 Pavardė5718 3 5 6 10 10 7
Vardas5719 Pavardė5719 3 3 4 8 8 8
Vardas572 Pavardė572 2 9 9 10 10 7
Vardas5721 Pavardė5721 4 5 8 8 10 7
Vardas5722 Pavardė5722 2 3 4 5 7 9
Vardas5723 Pavardė5723 4 5 8 9 9 9
Vardas5724 Pavardė5724 4 4 4 5 6 8
Vardas5725 Pavardė5725 2 2 3 6 10 6
Vardas5726 Pavardė5726 5 8 9 9 10 9
Vardas5727 Pavardė5727 4 5 7 8 8 9
Vardas5729 Pavardė5729 5 6 6 8 10 6
Vardas573 Pavardė573 2 3 9 9 10 5
Vardas5734 Pavardė5734 7 7 8 9 9 7
Vardas5735 Pavardė5735 4 7 7 8 9 8
Vardas5736 Pavardė5736 4 6 6 7 10 10
Vardas5737 Pavardė5737 2 4 4 6 8 9
Vardas5738 Pavardė5738 4 5 5 5 10 10
Vardas5739 Pavardė5739 3 4 8 8 9 5
Vardas574 Pavardė574 5 6 6 7 7 6
Vardas5740 Pavardė5740 2 2 3 8 8 9
Vardas5741 Pavardė5741 3 3 5 6 9 7
Vardas5743 Pavardė5743 2 3 5 6 7 10
Vardas5744 Pavardė5744 5 6 6 8 10 5
Vardas5745 Pavardė5745 2 3 7 8 9 5
Vardas5746 Pavardė5746 3 5 7 8 10 5
Vardas5747 Pavardė5747 2 3 3 4 9 10
Vardas5748 Pavardė5748 2 5 7 9 10 6
Vardas5749 Pavardė5749 2 2 4 4 7 7
Vardas575 Pavardė575 6 6 8 9 9 4
Vardas5751 Pavardė5751 2 3 6 8 10 9
Vardas5752 Pavardė5752 6 6 7 8 10 4
Vardas5753 Pavardė5753 4 5 6 7 8 9
Vardas5754 Pavardė5754 2 4 5 8 9 5
Vardas5755 Pavardė5755 5 8 9 9 10 8
Vardas5756 Pavardė5756 2 2 4 6 8 10
Vardas5758 Pavardė5758 3 4 7 7 8 8
Vardas576 Pavardė576 4 6 7 8 9 10
Vardas5760 Pavardė5760 3 5 6 9 10 9
Vardas5762 Pavardė5762 6 7 7 7 9 8
Vardas5763 Pavardė5763 5 5 5 8 10 8
Vardas5767 Pavardė5767 4 7 7 9 9 8
Vardas5770 Pavardė5770 7 8 8 9 10 8
Vardas5771 Pavardė5771 2 7 8 8 10 10
Vardas5772 Pavardė5772 5 6 8 8 10 9
Vardas5773 Pavardė5773 3 4 5 6 9 5
Vardas5774 Pavardė5774 2 3 4 6 9 8
Vardas5776 Pavardė5776 2 3 4 5 8 10
Vardas5777 Pavardė5777 2 2 4 7 8 7
Vardas5778 Pavardė5778 4 4 8 8 8 8
Vardas5779 Pavardė5779 4 5 6 9 10 6
Vardas578 Pavardė578 3 4 8 8 10 10
Vardas5780 Pavardė5780 4 5 8 10 10 7
Vardas5781 Pavardė5781 3 5 7 7 9 10
Vardas5782 Pavardė5782 3 4 6 7 9 8
Vardas5783 Pavardė5783 3 6 8 9 10 7
Vardas5785 Pavardė5785 2 2 3 8 10 9
Vardas5786 Pavardė5786 3 3 4 5 7 6
Vardas5787 Pavardė5787 2 3 6 7 10 5
Vardas5788 Pavardė5788 3 4 4 5 5 8
Vardas5789 Pavardė5789 2 6 7 7 7 6
Vardas579 Pavardė579 2 3 4 6 9 6
Vardas5791 Pavardė5791 4 6 6 7 10 7
Vardas5793 Pavardė5793 2 5 5 8 9 10
Vardas5794 Pavardė5794 2 4 7 9 9 8
Vardas5795 Pavardė5795 2 4 6 8 10 6
Vardas5796 Pavardė5796 3 3 6 7 10 10
Vardas5798 Pavardė5798 3 4 7 10 10 8
Vardas58 Pavardė58 2 3 4 9 10 7
Vardas5800 Pavardė5800 2 6 8 8 8 7
Vardas5801 Pavardė5801 7 7 9 10 10 4
Vardas5803 Pavardė5803 2 4 6 8 9 5
Vardas5808 Pavardė5808 2 8 8 9 10 4
Vardas581 Pavardė581 2 2 2 3 10 8
Vardas5810 Pavardė5810 4 6 7 10 10 5
Vardas5812 Pavardė5812 2 3 4 9 10 6
Vardas5813 Pavardė5813 2 2 4 6 6 9
Vardas5817 Pavardė5817 3 6 7 8 8 10
Vardas5818 Pavardė5818 3 4 6 7 10 9
Vardas5819 Pavardė5819 2 5 5 8 9 7
Vardas582 Pavardė582 4 7 9 9 9 8
Vardas5821 Pavardė5821 4 7 8 8 10 8
Vardas5822 Pavardė5822 2 2 4 4 6 10
Vardas5823 Pavardė5823 2 3 6 8 10 9
Vardas5826 Pavardė5826 3 3 10 10 10 6
Vardas5829 Pavardė5829 3 6 7 8 8 8
Vardas583 Pavardė583 2 3 7 8 10 10
Vardas5830 Pavardė5830 5 5 7 7 9 5
Vardas5832 Pavardė5832 6 6 7 9 10 5
Vardas5833 Pavardė5833 2 4 9 10 10 8
Vardas5834 Pavardė5834 3 4 4 6 6 10
Vardas5835 Pavardė5835 3 4 4 9 9 6
Vardas5836 Pavardė5836 6 7 8 9 10 7
Vardas5837 Pavardė5837 3 5 5 5 9 8
Vardas5838 Pavardė5838 3 3 7 7 10 7
Vardas5839 Pavardė5839 5 5 6 9 10 7
Vardas5840 Pavardė5840 3 9 10 10 10 4
Vardas5841 Pavardė5841 2 4 5 8 9 9
Vardas5843 Pavardė5843 3 8 9 9 10 5
Vardas5844 Pavardė5844 4 5 7 8 10 10
Vardas5846 Pavardė5846 2 4 4 5 8 6
Vardas5847 Pavardė5847 2 3 4 5 9 8
Vardas5848 Pavardė5848 3 4 6 7 10 6
Vardas5849 Pavardė5849 2 4 5 10 10 8
Vardas5850 Pavardė5850 3 3 5 5 6 10
Vardas5851 Pavardė5851 3 3 6 7 10 10
Vardas5853 Pavardė5853 2 3 3 6 6 8
Vardas5855 Pavardė5855 3 3 5 7 8 8
Vardas5856 Pavardė5856 2 4 5 8 10 10
Vardas5859 Pavardė5859 4 6 9 10 10 8
Vardas5861 Pavardė5861 3 4 9 10 10 9
Vardas5862 Pavardė5862 2 3 9 10 10 6
Vardas5863 Pavardė5863 4 5 5 5 8 5
Vardas5864 Pavardė5864 3 4 5 7 10 10
Vardas5866 Pavardė5866 6 7 9 10 10 10
Vardas5868 Pavardė5868 2 6 6 9 10 6
Vardas587 Pavardė587 3 4 9 10 10 9
Vardas5870 Pavardė5870 4 8 10 10 10 10
Vardas5871 Pavardė5871 2 4 4 5 10 10
Vardas5872 Pavardė5872 5 5 5 7 10 10
Vardas5878 Pavardė5878 2 3 6 7 10 6
Vardas5879 Pavardė5879 2 3 6 8 9 9
Vardas588 Pavardė588 4 8 9 10 10 7
Vardas5880 Pavardė5880 2 2 5 9 10 5
Vardas5881 Pavardė5881 2 3 6 7 8 6
Vardas5883 Pavardė5883 2 4 6 6 10 9
Vardas5884 Pavardė5884 5 8 9 9 10 4
Vardas5888 Pavardė5888 5 6 7 8 9 7
Vardas5889 Pavardė5889 2 5 7 9 10 8
Vardas589 Pavardė589 5 8 8 8 9 4
Vardas5892 Pavardė5892 3 4 5 6 10 10
Vardas5893 Pavardė5893 2 3 3 4 5 8
Vardas5896 Pavardė5896 2 6 6 6 9 10
Vardas5897 Pavardė5897 4 7 8 8 9 10
Vardas5898 Pavardė5898 3 4 5 7 7 7
Vardas5899 Pavardė5899 5 6 6 7 8 7
Vardas59 Pavardė59 3 3 3 9 10 10
Vardas5900 Pavardė5900 4 4 8 8 9 8
Vardas5902 Pavardė5902 5 6 6 7 8 8
Vardas5903 Pavardė5903 4 7 8 8 10 10
Vardas5905 Pavardė5905 2 2 3 4 5 8
Vardas5907 Pavardė5907 6 7 9 10 10 6
Vardas5909 Pavardė5909 7 9 10 10 10 8
Vardas5910 Pavardė5910 2 3 4 8 10 7
Vardas5911 Pavardė5911 4 5 5 5 7 8
Vardas5912 Pavardė5912 3 4 5 9 10 7
Vardas5918 Pavardė5918 3 5 5 6 6 8
Vardas5919 Pavardė5919 3 4 6 6 9 7
Vardas5920 Pavardė5920 2 2 4 7 9 6
Vardas5921 Pavardė5921 3 6 6 9 9 8
Vardas5922 Pavardė5922 4 6 8 10 10 8
Vardas5923 Pavardė5923 3 4 5 9 9 5
Vardas5926 Pavardė5926 3 4 6 8 10 7
Vardas5928 Pavardė5928 2 4 6 7 10 5
Vardas5929 Pavardė5929 3 4 5 7 8 10
Vardas5932 Pavardė5932 2 2 6 6 9 5
Vardas5933 Pavardė5933 3 6 6 9 10 7
Vardas5934 Pavardė5934 2 7 9 9 10 6
Vardas5937 Pavardė5937 2 3 9 10 10 5
Vardas5938 Pavardė5938 2 3 4 6 9 7
Vardas5939 Pavardė5939 2 4 4 5 6 7
Vardas5940 Pavardė5940 2 2 3 9 9 6
Vardas5944 Pavardė5944 2 3 4 4 9 6
Vardas5946 Pavardė5946 4 4 7 9 10 7
Vardas5947 Pavardė5947 2 3 4 4 4 6
Vardas5949 Pavardė5949 4 7 8 8 10 4
Vardas595 Pavardė595 2 5 5 7 9 6
Vardas5950 Pavardė5950 2 6 6 8 8 7
Vardas5952 Pavardė5952 3 3 8 8 10 10
Vardas5955 Pavardė5955 2 4 7 10 10 5
Vardas5956 Pavardė5956 4 4 6 9 9 9
Vardas5958 Pavardė5958 3 4 6 6 7 8
Vardas596 Pavardė596 3 3 7 9 9 10
Vardas5960 Pavardė5960 4 4 7 8 10 9
Vardas5961 Pavardė5961 2 4 5 8 10 8
Vardas5962 Pavardė5962 2 2 9 9 10 9
Vardas5963 Pavardė5963 4 5 7 9 10 8
Vardas5965 Pavardė5965 3 6 7 8 9 6
Vardas5966 Pavardė5966 2 4 6 8 10 10
Vardas5969 Pavardė5969 3 6 9 10 10 7
Vardas597 Pavardė597 4 5 7 8 10 8
Vardas5970 Pavardė5970 2 3 4 4 7 7
Vardas5972 Pavardė5972 3 4 5 6 7 7
Vardas5973 Pavardė5973 2 3 3 10 10 5
Vardas5975 Pavardė5975 5 7 8 10 10 4
Vardas5976 Pavardė5976 4 8 8 9 9 7
Vardas5977 Pavardė5977 8 9 9 10 10 5
Vardas5979 Pavardė5979 3 3 5 8 9 9
Vardas5981 Pavardė5981 6 7 8 9 10 9
Vardas5982 Pavardė5982 2 3 4 5 9 10
Vardas5985 Pavardė5985 3 4 6 6 10 8
Vardas5986 Pavardė5986 3 6 7 8 9 10
Vardas5988 Pavardė5988 6 7 7 7 10 5
Vardas5989 Pavardė5989 4 9 9 9 9 10
Vardas5990 Pavardė5990 3 3 3 5 7 8
Vardas5991 Pavardė5991 3 4 5 5 10 6
Vardas5994 Pavardė5994 3 5 5 6 6 8
Vardas5995 Pavardė5995 3 5 6 7 9 5
Vardas5996 Pavardė5996 2 3 4 7 9 7
Vardas5997 Pavardė5997 3 3 4 4 4 6
Vardas5998 Pavardė5998 5 6 7 8 9 5
Vardas600 Pavardė600 3 5 6 7 10 8
Vardas6000 Pavardė6000 3 3 7 9 9 7
Vardas6001 Pavardė6001 3 8 8 9 10 8
Vardas6004 Pavardė6004 2 4 4 6 9 6
Vardas6005 Pavardė6005 2 3 3 8 10 8
Vardas6006 Pavardė6006 2 4 5 6 9 5
Vardas6007 Pavardė6007 3 4 7 7 9 6
Vardas6008 Pavardė6008 3 3 4 4 9 10
Vardas601 Pavardė601 2 9 9 10 10 4
Vardas6010 Pavardė6010 2 2 6 8 8 8
Vardas6012 Pavardė6012 5 8 8 10 10 4
Vardas6014 Pavardė6014 2 6 8 9 10 8
Vardas6015 Pavardė6015 5 5 7 8 10 9
Vardas6016 Pavardė6016 3 7 7 8 9 7
Vardas6017 Pavardė6017 6 8 8 9 9 7
Vardas602 Pavardė602 4 4 5 6 7 7
Vardas6021 Pavardė6021 3 7 10 10 10 9
Vardas6022 Pavardė6022 4 5 6 7 8 9
Vardas6023 Pavardė6023 7 8 8 10 10 5
Vardas6025 Pavardė6025 2 6 7 7 10 8
Vardas6029 Pavardė6029 4 4 6 6 8 8
Vardas603 Pavardė603 5 6 8 8 9 8
Vardas6031 Pavardė6031 5 8 9 9 9 5
Vardas6032 Pavardė6032 2 5 6 8 9 9
Vardas6033 Pavardė6033 3 3 6 6 6 6
Vardas6035 Pavardė6035 3 5 7 8 10 10
Vardas6036 Pavardė6036 2 2 3 4 6 10
Vardas6037 Pavardė6037 3 6 8 8 10 7
Vardas6040 Pavardė6040 5 6 6 9 9 6
Vardas6041 Pavardė6041 4 5 6 9 10 7
Vardas6043 Pavardė6043 2 4 6 6 6 8
Vardas6044 Pavardė6044 3 3 3 9 10 9
Vardas6045 Pavardė6045 4 6 7 10 10 9
Vardas6046 Pavardė6046 3 4 5 5 10 9
Vardas6047 Pavardė6047 3 3 7 9 10 9
Vardas6048 Pavardė6048 4 4 6 7 10 10
Vardas6049 Pavardė6049 2 4 5 7 10 7
Vardas605 Pavardė605 5 9 10 10 10 10
Vardas6051 Pavardė6051 3 4 9 9 10 5
Vardas6052 Pavardė6052 3 3 8 9 10 10
Vardas6053 Pavardė6053 2 2 7 9 10 6
Vardas6054 Pavardė6054 3 4 5 5 8 6
Vardas6062 Pavardė6062 4 5 9 9 9 10
Vardas6063 Pavardė6063 2 3 5 8 8 8
Vardas6064 Pavardė6064 3 6 6 7 8 10
Vardas6065 Pavardė6065 2 3 7 8 10 10
Vardas6066 Pavardė6066 2 5 6 6 9 7
Vardas6069 Pavardė6069 3 4 9 9 10 8
Vardas607 Pavardė607 3 4 4 6 9 10
Vardas6070 Pavardė6070 4 5 5 6 8 9
Vardas6071 Pavardė6071 4 4 5 7 8 10
Vardas6073 Pavardė6073 3 4 5 5 8 7
Vardas6075 Pavardė6075 7 7 9 9 10 10
Vardas6076 Pavardė6076 3 3 4 6 7 7
Vardas6077 Pavardė6077 2 6 6 8 9 10
Vardas6079 Pavardė6079 4 4 4 7 10 9
Vardas6081 Pavardė6081 2 5 5 8 10 9
Vardas6082 Pavardė6082 5 5 6 9 10 9
Vardas6083 Pavardė6083 4 5 5 7 9 5
Vardas6084 Pavardė6084 2 5 5 6 9 7
Vardas6085 Pavardė6085 4 5 7 10 10 6
Vardas6086 Pavardė6086 2 2 5 9 9 9
Vardas6087 Pavardė6087 8 9 10 10 10 8
Vardas6088 Pavardė6088 4 5 7 9 10 9
Vardas6089 Pavardė6089 3 6 7 8 9 7
Vardas609 Pavardė609 3 7 8 9 10 5
Vardas6090 Pavardė6090 6 6 7 9 9 5
Vardas6091 Pavardė6091 3 5 6 7 10 10
Vardas6093 Pavardė6093 2 7 8 10 10 10
Vardas6095 Pavardė6095 3 4 6 7 7 9
Vardas6096 Pavardė6096 3 3 5 5 8 10
Vardas6097 Pavardė6097 4 4 5 5 7 5
Vardas6098 Pavardė6098 2 7 9 10 10 7
Vardas6099 Pavardė6099 6 8 9 9 10 7
Vardas6100 Pavardė6100 4 6 7 10 10 6
Vardas6101 Pavardė6101 6 8 9 9 9 5
Vardas6103 Pavardė6103 7 8 9 9 10 4
Vardas6105 Pavardė6105 2 4 5 8 10 7
Vardas6106 Pavardė6106 2 7 8 8 9 5
Vardas6107 Pavardė6107 2 2 7 8 8 6
Vardas6108 Pavardė6108 5 7 7 7 10 8
Vardas6111 Pavardė6111 4 4 8 9 10 9
Vardas6112 Pavardė6112 2 3 4 7 10 6
Vardas6113 Pavardė6113 3 6 7 8 10 8
Vardas6114 Pavardė6114 2 2 3 3 5 6
Vardas6115 Pavardė6115 2 3 3 6 10 7
