Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas68692 Pavardė68692 3 4 6 7 8 8
Vardas68693 Pavardė68693 2 3 7 7 8 7
Vardas68694 Pavardė68694 2 3 3 4 8 9
Vardas68696 Pavardė68696 3 7 8 8 9 8
Vardas68698 Pavardė68698 7 8 8 9 10 8
Vardas6870 Pavardė6870 2 2 3 8 10 8
Vardas68700 Pavardė68700 2 5 7 8 8 7
Vardas68701 Pavardė68701 3 6 6 9 10 7
Vardas68702 Pavardė68702 2 3 5 10 10 6
Vardas68705 Pavardė68705 3 4 6 8 9 5
Vardas68706 Pavardė68706 3 6 7 9 10 9
Vardas68707 Pavardė68707 4 5 6 7 8 5
Vardas68708 Pavardė68708 3 3 4 9 9 6
Vardas68709 Pavardė68709 6 7 8 9 9 8
Vardas68710 Pavardė68710 3 4 6 8 9 8
Vardas68713 Pavardė68713 2 3 3 4 8 6
Vardas68714 Pavardė68714 3 3 4 6 6 8
Vardas68716 Pavardė68716 3 4 5 7 9 8
Vardas68717 Pavardė68717 2 2 2 8 10 10
Vardas68719 Pavardė68719 3 4 6 7 8 6
Vardas6872 Pavardė6872 2 4 5 8 10 10
Vardas68720 Pavardė68720 3 4 5 6 9 10
Vardas68721 Pavardė68721 3 4 4 5 6 8
Vardas68722 Pavardė68722 3 3 3 5 8 10
Vardas68724 Pavardė68724 3 4 5 6 7 5
Vardas68725 Pavardė68725 4 5 7 7 7 10
Vardas68727 Pavardė68727 2 3 7 7 8 9
Vardas68728 Pavardė68728 3 6 6 9 9 5
Vardas68729 Pavardė68729 3 4 7 8 9 5
Vardas68730 Pavardė68730 5 6 8 9 9 6
Vardas68731 Pavardė68731 4 6 6 9 10 9
Vardas68732 Pavardė68732 4 5 5 6 6 5
Vardas68733 Pavardė68733 3 5 7 9 10 8
Vardas68734 Pavardė68734 4 4 6 6 8 10
Vardas68735 Pavardė68735 5 5 8 9 10 10
Vardas68736 Pavardė68736 2 4 8 8 8 7
Vardas68738 Pavardė68738 2 2 4 6 10 6
Vardas6874 Pavardė6874 3 4 5 8 8 5
Vardas68740 Pavardė68740 2 3 5 7 9 7
Vardas68741 Pavardė68741 2 5 7 8 10 9
Vardas68746 Pavardė68746 2 3 7 8 10 8
Vardas68747 Pavardė68747 3 6 9 10 10 10
Vardas68748 Pavardė68748 2 2 7 8 10 9
Vardas68749 Pavardė68749 2 3 3 8 10 7
Vardas6875 Pavardė6875 2 3 3 4 6 9
Vardas68751 Pavardė68751 3 7 8 10 10 10
Vardas68752 Pavardė68752 4 4 6 7 9 9
Vardas68755 Pavardė68755 3 6 7 9 10 6
Vardas68756 Pavardė68756 2 4 7 9 9 5
Vardas68757 Pavardė68757 2 3 4 5 9 6
Vardas68758 Pavardė68758 5 6 7 8 9 8
Vardas68759 Pavardė68759 3 3 3 3 6 9
Vardas6876 Pavardė6876 3 4 4 4 9 9
Vardas68760 Pavardė68760 3 3 4 8 10 10
Vardas68761 Pavardė68761 2 3 4 8 9 5
Vardas68762 Pavardė68762 4 4 5 6 8 8
Vardas68763 Pavardė68763 4 5 10 10 10 6
Vardas68764 Pavardė68764 5 6 8 8 10 4
Vardas68765 Pavardė68765 3 6 9 9 9 10
Vardas68766 Pavardė68766 2 3 4 6 6 7
Vardas68768 Pavardė68768 3 6 7 7 8 7
Vardas68771 Pavardė68771 4 5 7 7 10 6
Vardas68772 Pavardė68772 4 7 9 9 10 7
Vardas68773 Pavardė68773 3 5 5 8 10 9
Vardas68774 Pavardė68774 4 6 6 7 9 8
Vardas68775 Pavardė68775 2 3 8 8 9 7
Vardas68776 Pavardė68776 4 8 8 9 10 8
Vardas68777 Pavardė68777 2 3 5 8 9 6
Vardas68778 Pavardė68778 4 5 5 8 10 5
Vardas68779 Pavardė68779 2 4 4 9 10 7
Vardas6878 Pavardė6878 3 3 5 7 9 9
Vardas68782 Pavardė68782 2 2 4 10 10 8
Vardas68786 Pavardė68786 3 5 7 9 10 9
Vardas68788 Pavardė68788 2 3 7 8 10 8
Vardas68789 Pavardė68789 3 4 5 6 10 7
Vardas6879 Pavardė6879 4 7 9 10 10 9
Vardas68792 Pavardė68792 2 4 7 8 10 10
Vardas68793 Pavardė68793 5 6 9 9 10 6
Vardas68795 Pavardė68795 6 7 8 10 10 7
Vardas68797 Pavardė68797 3 5 9 9 9 6
Vardas68798 Pavardė68798 2 6 7 10 10 8
Vardas68799 Pavardė68799 4 5 7 8 9 6
Vardas6880 Pavardė6880 4 5 7 8 8 10
Vardas68801 Pavardė68801 2 7 7 8 10 7
Vardas68804 Pavardė68804 2 2 6 7 7 7
Vardas68806 Pavardė68806 4 6 9 9 9 4
Vardas68810 Pavardė68810 5 6 6 7 10 6
Vardas68814 Pavardė68814 2 4 4 5 6 7
Vardas68815 Pavardė68815 4 5 8 8 9 5
Vardas68816 Pavardė68816 2 5 7 7 10 5
Vardas68817 Pavardė68817 2 3 5 6 9 6
Vardas68818 Pavardė68818 5 8 9 9 9 10
Vardas68819 Pavardė68819 3 4 6 6 9 8
Vardas6882 Pavardė6882 2 3 3 8 10 7
Vardas68820 Pavardė68820 6 7 8 10 10 6
Vardas68821 Pavardė68821 3 5 6 6 9 9
Vardas68823 Pavardė68823 2 3 4 5 10 9
Vardas68824 Pavardė68824 2 3 4 5 7 8
Vardas68826 Pavardė68826 8 8 8 9 10 5
Vardas68827 Pavardė68827 2 4 6 8 10 5
Vardas68829 Pavardė68829 4 4 6 7 10 6
Vardas6883 Pavardė6883 2 3 5 7 9 8
Vardas68831 Pavardė68831 2 3 4 7 10 7
Vardas68833 Pavardė68833 5 6 6 8 10 10
Vardas68834 Pavardė68834 4 6 7 8 9 10
Vardas68835 Pavardė68835 6 7 8 9 10 6
Vardas68836 Pavardė68836 4 6 7 9 9 8
Vardas68839 Pavardė68839 5 6 7 10 10 5
Vardas6884 Pavardė6884 3 7 8 8 9 8
Vardas68840 Pavardė68840 4 5 7 8 8 6
Vardas68842 Pavardė68842 3 3 5 9 9 8
Vardas68843 Pavardė68843 2 3 5 7 9 5
Vardas68845 Pavardė68845 2 3 4 4 9 10
Vardas68846 Pavardė68846 2 3 4 5 9 9
Vardas68847 Pavardė68847 4 7 8 9 10 7
Vardas68848 Pavardė68848 3 3 8 10 10 8
Vardas68849 Pavardė68849 2 2 5 5 9 7
Vardas6885 Pavardė6885 4 5 5 6 9 9
Vardas68850 Pavardė68850 2 5 6 6 10 7
Vardas68851 Pavardė68851 4 6 7 9 9 9
Vardas68852 Pavardė68852 3 5 5 7 8 7
Vardas68853 Pavardė68853 2 3 7 7 10 5
Vardas68854 Pavardė68854 4 4 5 8 9 9
Vardas68855 Pavardė68855 2 5 6 7 9 9
Vardas68856 Pavardė68856 3 3 5 6 7 9
Vardas68857 Pavardė68857 2 2 5 6 7 8
Vardas68858 Pavardė68858 2 3 4 10 10 5
Vardas68859 Pavardė68859 2 3 4 5 8 10
Vardas6886 Pavardė6886 3 4 5 7 10 9
Vardas68860 Pavardė68860 2 5 6 6 9 6
Vardas68861 Pavardė68861 3 4 6 6 6 5
Vardas68863 Pavardė68863 2 2 3 6 9 8
Vardas68864 Pavardė68864 5 6 7 9 10 10
Vardas68865 Pavardė68865 2 5 5 7 9 7
Vardas68866 Pavardė68866 3 4 5 5 10 8
Vardas68867 Pavardė68867 2 8 8 9 10 7
Vardas68868 Pavardė68868 2 3 6 8 9 5
Vardas68869 Pavardė68869 5 5 7 8 10 7
Vardas68870 Pavardė68870 6 8 9 9 10 7
Vardas68871 Pavardė68871 2 3 6 7 9 9
Vardas68872 Pavardė68872 3 3 5 6 8 5
Vardas68873 Pavardė68873 3 5 6 6 9 5
Vardas68874 Pavardė68874 2 3 7 9 9 5
Vardas68875 Pavardė68875 4 4 5 8 8 8
Vardas68876 Pavardė68876 2 4 8 9 10 7
Vardas68877 Pavardė68877 3 6 7 9 10 9
Vardas68878 Pavardė68878 3 7 8 9 10 4
Vardas68879 Pavardė68879 2 2 3 5 5 9
Vardas68880 Pavardė68880 2 2 3 9 9 9
Vardas68881 Pavardė68881 2 2 3 4 7 10
Vardas68883 Pavardė68883 4 5 9 9 10 5
Vardas68884 Pavardė68884 5 6 6 7 10 6
Vardas68885 Pavardė68885 2 4 5 9 10 5
Vardas68886 Pavardė68886 3 5 8 8 10 10
Vardas68887 Pavardė68887 2 3 4 4 8 7
Vardas68889 Pavardė68889 2 2 5 6 9 8
Vardas68890 Pavardė68890 2 7 8 10 10 5
Vardas68891 Pavardė68891 3 4 6 8 10 9
Vardas68892 Pavardė68892 3 3 3 4 10 8
Vardas68896 Pavardė68896 5 6 6 9 10 9
Vardas68897 Pavardė68897 4 6 7 8 9 6
Vardas68898 Pavardė68898 4 8 8 9 9 5
Vardas689 Pavardė689 3 6 8 10 10 4
Vardas68900 Pavardė68900 4 5 10 10 10 8
Vardas68901 Pavardė68901 2 2 5 5 8 9
Vardas68902 Pavardė68902 4 5 6 6 9 7
Vardas68903 Pavardė68903 4 4 6 6 7 6
Vardas68905 Pavardė68905 3 3 6 7 9 8
Vardas68906 Pavardė68906 5 7 7 8 10 10
Vardas68907 Pavardė68907 3 5 8 10 10 6
Vardas68908 Pavardė68908 3 4 6 9 9 6
Vardas68909 Pavardė68909 5 6 6 8 9 5
Vardas6891 Pavardė6891 4 4 5 7 8 8
Vardas68910 Pavardė68910 6 8 10 10 10 5
Vardas68912 Pavardė68912 7 7 8 9 10 10
Vardas68913 Pavardė68913 2 2 4 5 7 8
Vardas68914 Pavardė68914 5 6 8 9 10 7
Vardas68915 Pavardė68915 6 6 7 8 9 10
Vardas68918 Pavardė68918 7 7 8 8 10 4
Vardas68919 Pavardė68919 5 6 6 9 9 6
Vardas6892 Pavardė6892 3 3 6 6 8 7
Vardas68920 Pavardė68920 4 5 7 9 10 10
Vardas68922 Pavardė68922 4 4 5 9 9 5
Vardas68927 Pavardė68927 3 4 6 9 10 6
Vardas68928 Pavardė68928 4 5 5 7 7 6
Vardas68929 Pavardė68929 4 5 6 6 8 10
Vardas6893 Pavardė6893 4 4 6 6 7 9
Vardas68932 Pavardė68932 2 2 5 9 10 6
Vardas68933 Pavardė68933 6 6 7 9 10 9
Vardas68936 Pavardė68936 3 3 5 6 9 5
Vardas68937 Pavardė68937 4 5 6 9 10 9
Vardas68938 Pavardė68938 7 7 7 7 10 6
Vardas68939 Pavardė68939 4 7 7 9 10 8
Vardas6894 Pavardė6894 2 5 7 8 10 10
Vardas68940 Pavardė68940 7 7 8 9 10 10
Vardas68941 Pavardė68941 4 7 9 10 10 8
Vardas68942 Pavardė68942 2 2 3 7 10 6
Vardas68943 Pavardė68943 3 9 9 10 10 7
Vardas68944 Pavardė68944 3 5 6 6 9 8
Vardas68945 Pavardė68945 4 6 6 9 10 9
Vardas68946 Pavardė68946 2 3 6 9 9 9
Vardas68947 Pavardė68947 6 7 8 8 10 10
Vardas68949 Pavardė68949 2 5 7 9 10 7
Vardas6895 Pavardė6895 5 5 7 7 8 10
Vardas68950 Pavardė68950 2 3 3 8 8 8
Vardas68951 Pavardė68951 3 4 10 10 10 7
Vardas68952 Pavardė68952 2 2 5 7 10 8
Vardas68954 Pavardė68954 3 5 9 10 10 4
Vardas68955 Pavardė68955 2 2 3 4 7 10
Vardas68956 Pavardė68956 3 3 4 6 7 8
Vardas68957 Pavardė68957 4 5 5 9 10 7
Vardas68959 Pavardė68959 3 5 5 8 10 6
Vardas68961 Pavardė68961 5 5 7 8 8 8
Vardas68962 Pavardė68962 5 6 6 9 10 9
Vardas68963 Pavardė68963 2 3 6 7 8 9
Vardas68964 Pavardė68964 3 4 4 4 7 10
Vardas68965 Pavardė68965 5 8 8 9 9 9
Vardas68966 Pavardė68966 3 3 7 7 8 7
Vardas68967 Pavardė68967 3 5 6 7 8 10
Vardas68969 Pavardė68969 3 4 4 8 9 8
Vardas6897 Pavardė6897 2 5 7 8 10 9
Vardas68970 Pavardė68970 3 6 6 10 10 9
Vardas68971 Pavardė68971 2 3 4 9 10 10
Vardas68972 Pavardė68972 5 5 6 6 7 9
Vardas68974 Pavardė68974 3 5 7 7 7 10
Vardas68975 Pavardė68975 2 4 5 6 9 6
Vardas68977 Pavardė68977 4 5 6 10 10 10
Vardas68978 Pavardė68978 2 4 4 7 8 10
Vardas6898 Pavardė6898 2 4 5 8 9 9
Vardas68980 Pavardė68980 6 6 6 7 9 5
Vardas68981 Pavardė68981 2 4 4 5 8 9
Vardas68985 Pavardė68985 4 4 6 8 10 8
Vardas68986 Pavardė68986 2 5 5 5 8 10
Vardas68988 Pavardė68988 2 3 4 6 6 7
Vardas68989 Pavardė68989 2 3 4 4 8 6
Vardas6899 Pavardė6899 4 4 5 8 10 7
Vardas68992 Pavardė68992 7 8 9 10 10 8
Vardas68993 Pavardė68993 2 4 5 9 9 8
Vardas68995 Pavardė68995 2 3 7 8 9 8
Vardas68996 Pavardė68996 2 4 5 6 7 9
Vardas68999 Pavardė68999 5 6 8 8 10 5
Vardas69 Pavardė69 2 5 7 7 7 8
Vardas690 Pavardė690 2 7 7 9 9 8
Vardas69000 Pavardė69000 2 3 5 5 10 9
Vardas69001 Pavardė69001 2 2 3 4 10 7
Vardas69002 Pavardė69002 3 6 7 9 10 8
Vardas69004 Pavardė69004 3 4 5 7 8 5
Vardas69007 Pavardė69007 3 4 5 6 8 6
Vardas69008 Pavardė69008 3 5 5 9 9 10
Vardas69009 Pavardė69009 2 3 7 10 10 9
Vardas69010 Pavardė69010 7 8 9 9 10 5
Vardas69011 Pavardė69011 4 5 7 8 8 5
Vardas69012 Pavardė69012 2 6 8 8 8 8
Vardas69013 Pavardė69013 3 6 7 8 9 8
Vardas69016 Pavardė69016 2 7 7 8 9 7
Vardas69017 Pavardė69017 2 3 5 8 8 8
Vardas69018 Pavardė69018 2 4 7 9 10 5
Vardas6902 Pavardė6902 3 7 7 8 10 9
Vardas69020 Pavardė69020 3 4 5 7 10 8
Vardas69021 Pavardė69021 2 2 6 7 10 9
Vardas69022 Pavardė69022 2 2 4 7 8 9
Vardas69025 Pavardė69025 3 6 9 9 10 10
Vardas69026 Pavardė69026 3 4 5 6 6 8
Vardas69027 Pavardė69027 3 5 9 10 10 9
Vardas69028 Pavardė69028 3 3 4 8 8 7
Vardas69029 Pavardė69029 2 3 9 10 10 10
Vardas69030 Pavardė69030 4 4 8 9 10 8
Vardas69031 Pavardė69031 3 4 4 5 9 10
Vardas69032 Pavardė69032 2 7 9 9 10 7
Vardas69035 Pavardė69035 3 5 6 7 7 10
Vardas69036 Pavardė69036 2 6 7 7 7 8
Vardas6904 Pavardė6904 3 5 6 7 8 6
Vardas69044 Pavardė69044 3 4 5 7 9 10
Vardas69046 Pavardė69046 8 8 8 8 9 9
Vardas69048 Pavardė69048 4 6 7 10 10 10
Vardas6905 Pavardė6905 2 3 5 9 10 9
Vardas69050 Pavardė69050 4 4 4 7 10 5
Vardas69051 Pavardė69051 3 3 5 9 9 8
Vardas69052 Pavardė69052 4 5 6 6 9 8
Vardas69054 Pavardė69054 4 4 5 6 6 9
Vardas69055 Pavardė69055 5 5 6 8 9 6
Vardas69057 Pavardė69057 3 4 4 8 9 8
Vardas69058 Pavardė69058 2 3 7 7 8 6
Vardas69059 Pavardė69059 6 6 7 9 10 4
Vardas6906 Pavardė6906 4 6 7 9 9 7
Vardas69061 Pavardė69061 5 6 8 9 10 4
Vardas69063 Pavardė69063 2 3 3 8 10 9
Vardas69064 Pavardė69064 5 5 7 9 9 9
Vardas69065 Pavardė69065 4 6 7 9 9 10
Vardas69066 Pavardė69066 4 5 5 5 10 9
Vardas69067 Pavardė69067 2 4 6 7 8 5
Vardas69069 Pavardė69069 2 3 8 9 10 9
Vardas6907 Pavardė6907 5 6 8 8 10 5
Vardas69070 Pavardė69070 3 3 8 9 10 5
Vardas69073 Pavardė69073 3 5 6 9 9 6
Vardas69075 Pavardė69075 2 6 6 10 10 7
Vardas69077 Pavardė69077 2 3 4 7 8 9
Vardas69078 Pavardė69078 2 3 5 6 10 7
Vardas69079 Pavardė69079 3 6 8 8 10 5
Vardas69080 Pavardė69080 3 5 6 8 10 10
Vardas69083 Pavardė69083 4 5 7 8 8 8
Vardas69085 Pavardė69085 3 6 6 8 9 8
Vardas69087 Pavardė69087 2 5 5 7 8 9
Vardas69089 Pavardė69089 4 7 8 9 10 10
Vardas69090 Pavardė69090 2 5 6 6 9 9
Vardas69092 Pavardė69092 2 3 5 6 9 7
Vardas69094 Pavardė69094 2 4 5 9 10 10
Vardas69097 Pavardė69097 3 6 7 7 10 9
Vardas69099 Pavardė69099 2 3 4 7 10 8
Vardas69100 Pavardė69100 3 3 3 5 5 7
Vardas69101 Pavardė69101 4 5 9 10 10 8
Vardas69103 Pavardė69103 3 4 7 7 8 9
Vardas69104 Pavardė69104 4 5 9 10 10 9
Vardas69105 Pavardė69105 2 5 7 10 10 10
Vardas69106 Pavardė69106 2 2 5 8 10 10
Vardas69107 Pavardė69107 2 4 6 7 10 9
Vardas6911 Pavardė6911 6 6 6 7 7 9
Vardas69110 Pavardė69110 2 5 5 9 10 8
Vardas69111 Pavardė69111 2 5 7 8 8 10
Vardas69113 Pavardė69113 3 5 8 9 9 7
Vardas69114 Pavardė69114 2 3 4 5 7 8
Vardas69115 Pavardė69115 3 3 4 5 8 6
Vardas69116 Pavardė69116 3 7 7 7 9 10
Vardas69117 Pavardė69117 2 5 7 8 10 8
Vardas69118 Pavardė69118 2 3 3 9 10 5
Vardas69120 Pavardė69120 2 5 6 6 7 8
Vardas69123 Pavardė69123 3 5 5 8 9 5
Vardas69129 Pavardė69129 2 2 3 8 9 9
Vardas69130 Pavardė69130 7 7 8 10 10 6
Vardas69131 Pavardė69131 4 4 9 9 10 6
Vardas69133 Pavardė69133 4 5 6 6 7 6
Vardas69137 Pavardė69137 4 4 6 9 10 5
Vardas69139 Pavardė69139 3 6 8 9 10 8
Vardas6914 Pavardė6914 2 4 8 10 10 5
Vardas69140 Pavardė69140 2 6 8 9 9 10
Vardas69142 Pavardė69142 3 4 4 4 10 5
Vardas69145 Pavardė69145 4 5 5 10 10 7
Vardas69146 Pavardė69146 3 4 6 7 8 8
Vardas69147 Pavardė69147 2 6 7 8 9 6
Vardas69148 Pavardė69148 4 6 6 8 10 5
Vardas69149 Pavardė69149 4 6 8 8 9 10
Vardas6915 Pavardė6915 2 4 7 8 10 8
Vardas69150 Pavardė69150 5 7 7 10 10 6
Vardas69152 Pavardė69152 7 7 8 8 10 5
Vardas69155 Pavardė69155 2 2 5 6 9 10
Vardas69158 Pavardė69158 2 2 8 10 10 7
Vardas69159 Pavardė69159 2 3 4 7 7 6
Vardas6916 Pavardė6916 2 2 7 9 9 10
Vardas69160 Pavardė69160 3 3 4 7 9 7
Vardas69161 Pavardė69161 6 6 7 7 8 7
Vardas69163 Pavardė69163 3 5 6 7 7 5
Vardas69164 Pavardė69164 3 4 5 6 9 7
Vardas69165 Pavardė69165 4 6 7 7 9 6
Vardas69167 Pavardė69167 2 4 7 7 9 8
Vardas69168 Pavardė69168 2 2 3 3 7 8
Vardas69169 Pavardė69169 3 3 7 7 10 7
Vardas69170 Pavardė69170 2 2 3 4 8 8
Vardas69171 Pavardė69171 2 3 6 7 10 7
Vardas69172 Pavardė69172 2 7 8 9 10 9
Vardas69174 Pavardė69174 2 4 5 5 6 9
Vardas69176 Pavardė69176 3 4 10 10 10 7
Vardas69178 Pavardė69178 2 2 2 7 10 9
Vardas6918 Pavardė6918 2 2 3 5 10 8
Vardas69180 Pavardė69180 2 4 5 5 9 7
Vardas69181 Pavardė69181 2 2 3 6 8 6
Vardas69184 Pavardė69184 2 10 10 10 10 6
Vardas69186 Pavardė69186 2 7 7 8 10 9
Vardas69188 Pavardė69188 4 6 8 8 10 6
Vardas69189 Pavardė69189 4 7 9 9 10 7
Vardas69190 Pavardė69190 7 7 7 9 10 4
Vardas69192 Pavardė69192 3 6 6 8 9 10
Vardas69193 Pavardė69193 2 4 5 6 8 5
Vardas69194 Pavardė69194 6 7 8 8 9 4
Vardas69195 Pavardė69195 3 5 6 6 10 7
Vardas69196 Pavardė69196 3 4 5 8 10 9
Vardas69197 Pavardė69197 2 3 4 5 6 10
Vardas69199 Pavardė69199 3 4 5 6 7 8
Vardas692 Pavardė692 2 2 2 3 6 10
Vardas6920 Pavardė6920 2 4 4 6 9 10
Vardas69201 Pavardė69201 3 3 5 8 9 9
Vardas69204 Pavardė69204 5 5 6 7 9 8
Vardas69205 Pavardė69205 2 2 4 5 8 8
Vardas69208 Pavardė69208 5 6 8 10 10 6
Vardas6921 Pavardė6921 4 4 6 6 6 5
Vardas69210 Pavardė69210 4 5 5 6 6 5
Vardas69216 Pavardė69216 5 6 6 10 10 4
Vardas69217 Pavardė69217 4 4 6 8 9 7
Vardas69218 Pavardė69218 4 7 8 8 9 10
Vardas6922 Pavardė6922 6 7 7 9 10 6
Vardas69220 Pavardė69220 3 4 5 7 7 8
Vardas69224 Pavardė69224 3 5 6 7 9 8
Vardas69225 Pavardė69225 3 4 8 9 10 6
Vardas69229 Pavardė69229 2 5 5 9 9 6
Vardas6923 Pavardė6923 2 4 8 10 10 6
Vardas69230 Pavardė69230 2 2 5 10 10 6
Vardas69236 Pavardė69236 3 3 5 5 6 6
Vardas69237 Pavardė69237 3 3 3 6 7 8
Vardas69238 Pavardė69238 2 5 5 8 9 10
Vardas6924 Pavardė6924 4 4 5 8 10 10
Vardas69240 Pavardė69240 2 8 9 9 10 8
Vardas69241 Pavardė69241 2 2 8 9 9 10
Vardas69243 Pavardė69243 3 4 7 7 10 6
Vardas69244 Pavardė69244 2 3 7 8 10 6
Vardas69245 Pavardė69245 3 5 6 7 8 8
Vardas69247 Pavardė69247 2 3 5 6 9 9
Vardas69249 Pavardė69249 2 2 3 5 7 7
Vardas6925 Pavardė6925 6 8 8 9 10 8
Vardas69251 Pavardė69251 5 6 7 7 10 7
Vardas69253 Pavardė69253 2 4 8 9 9 9
Vardas69254 Pavardė69254 2 3 7 8 8 5
Vardas69255 Pavardė69255 3 3 6 7 9 9
Vardas69259 Pavardė69259 3 4 4 5 7 8
Vardas6926 Pavardė6926 4 7 8 9 10 6
Vardas69262 Pavardė69262 3 3 5 7 9 10
Vardas69264 Pavardė69264 2 3 5 9 9 6
Vardas69265 Pavardė69265 5 9 9 10 10 10
Vardas69266 Pavardė69266 2 3 4 10 10 7
Vardas69267 Pavardė69267 6 7 7 8 8 8
Vardas69269 Pavardė69269 4 7 8 8 10 7
Vardas6927 Pavardė6927 3 3 5 6 10 7
Vardas69270 Pavardė69270 3 5 8 8 10 6
Vardas69271 Pavardė69271 2 7 8 8 9 9
Vardas69273 Pavardė69273 5 6 8 9 10 7
Vardas69275 Pavardė69275 4 7 8 9 9 9
Vardas69276 Pavardė69276 2 5 6 9 9 6
Vardas69277 Pavardė69277 5 7 7 9 9 7
Vardas69278 Pavardė69278 2 2 4 6 9 7
Vardas69279 Pavardė69279 3 3 4 4 9 6
Vardas6928 Pavardė6928 4 5 8 9 10 7
Vardas69280 Pavardė69280 2 6 9 10 10 9
Vardas69283 Pavardė69283 2 3 4 4 8 9
Vardas69285 Pavardė69285 3 4 4 9 10 6
Vardas69286 Pavardė69286 2 3 5 7 7 8
Vardas69287 Pavardė69287 2 5 6 10 10 5
Vardas69288 Pavardė69288 2 4 5 6 6 8
Vardas69289 Pavardė69289 5 7 7 7 8 8
Vardas6929 Pavardė6929 2 3 3 5 9 9
Vardas69290 Pavardė69290 2 3 9 10 10 7
Vardas69291 Pavardė69291 4 6 7 9 9 10
Vardas69292 Pavardė69292 3 3 7 8 9 7
Vardas69293 Pavardė69293 4 8 10 10 10 4
Vardas69297 Pavardė69297 4 5 5 9 9 8
Vardas69298 Pavardė69298 2 3 4 7 8 9
Vardas69299 Pavardė69299 3 4 7 7 10 8
Vardas6930 Pavardė6930 3 4 5 7 9 9
Vardas69301 Pavardė69301 2 5 6 6 8 9
Vardas69304 Pavardė69304 5 6 6 7 9 7
Vardas69305 Pavardė69305 2 3 4 6 8 9
Vardas69306 Pavardė69306 2 3 4 6 10 5
Vardas69308 Pavardė69308 2 4 5 8 10 10
Vardas69309 Pavardė69309 5 6 8 8 9 7
Vardas6931 Pavardė6931 6 8 8 9 10 4
Vardas69310 Pavardė69310 3 3 3 7 9 6
Vardas69311 Pavardė69311 2 2 6 9 10 10
Vardas69313 Pavardė69313 2 4 7 8 10 9
Vardas69315 Pavardė69315 2 5 6 8 9 5
Vardas69316 Pavardė69316 4 4 6 6 7 8
Vardas69318 Pavardė69318 4 5 6 7 9 6
Vardas69319 Pavardė69319 3 5 6 9 10 8
Vardas69321 Pavardė69321 5 5 7 8 8 6
Vardas69322 Pavardė69322 2 4 5 6 6 6
Vardas69323 Pavardė69323 3 4 4 8 10 6
Vardas69324 Pavardė69324 3 8 9 9 10 4
Vardas69326 Pavardė69326 4 5 7 8 10 5
Vardas69327 Pavardė69327 2 2 2 5 6 9
Vardas69328 Pavardė69328 3 4 5 6 8 6
Vardas69329 Pavardė69329 3 3 4 9 9 9
Vardas6933 Pavardė6933 2 2 4 5 8 9
Vardas69330 Pavardė69330 2 2 5 7 9 5
Vardas69331 Pavardė69331 2 2 4 9 9 6
Vardas69332 Pavardė69332 3 3 3 4 10 9
Vardas69334 Pavardė69334 2 3 5 8 10 9
Vardas69336 Pavardė69336 2 4 5 9 10 10
Vardas69337 Pavardė69337 3 5 6 6 7 5
Vardas69339 Pavardė69339 3 7 7 10 10 5
Vardas6934 Pavardė6934 2 5 8 10 10 5
Vardas69340 Pavardė69340 6 7 9 9 10 9
Vardas69342 Pavardė69342 2 8 9 10 10 4
Vardas69344 Pavardė69344 2 8 9 10 10 8
Vardas69348 Pavardė69348 4 4 5 6 10 8
Vardas6935 Pavardė6935 5 7 7 8 8 5
Vardas69350 Pavardė69350 4 5 8 10 10 6
Vardas69351 Pavardė69351 3 6 6 8 10 8
Vardas69352 Pavardė69352 2 2 3 7 10 8
Vardas69353 Pavardė69353 4 5 5 6 9 5
Vardas69355 Pavardė69355 2 3 3 4 7 9
Vardas69357 Pavardė69357 4 6 6 7 8 9
Vardas69359 Pavardė69359 3 4 4 4 10 6
Vardas69360 Pavardė69360 4 4 7 9 9 10
Vardas69362 Pavardė69362 2 4 8 8 9 8
Vardas69363 Pavardė69363 4 4 5 6 8 9
Vardas69364 Pavardė69364 3 4 7 8 10 5
Vardas69365 Pavardė69365 2 7 9 9 9 6
Vardas69366 Pavardė69366 4 7 8 10 10 9
Vardas69368 Pavardė69368 3 3 4 5 8 7
Vardas6937 Pavardė6937 2 4 8 8 9 7
Vardas69370 Pavardė69370 2 4 4 9 10 7
Vardas69372 Pavardė69372 3 3 4 8 10 5
Vardas69374 Pavardė69374 2 3 5 6 9 9
Vardas69375 Pavardė69375 2 3 3 7 7 9
Vardas69377 Pavardė69377 3 7 8 8 9 7
Vardas69378 Pavardė69378 3 4 5 8 8 6
Vardas6938 Pavardė6938 5 7 8 9 10 9
Vardas69380 Pavardė69380 2 2 4 5 7 6
Vardas69382 Pavardė69382 3 7 8 9 10 4
Vardas69383 Pavardė69383 4 4 5 6 7 9
Vardas69388 Pavardė69388 3 4 5 5 10 8
Vardas6939 Pavardė6939 2 3 5 8 9 10
Vardas69391 Pavardė69391 2 5 6 6 9 6
Vardas69392 Pavardė69392 3 3 5 6 9 10
Vardas69393 Pavardė69393 6 6 7 8 8 9
Vardas69394 Pavardė69394 4 5 7 8 8 8
Vardas69395 Pavardė69395 2 2 3 4 6 9
Vardas69398 Pavardė69398 4 5 8 8 10 5
Vardas69399 Pavardė69399 4 5 5 5 9 7
Vardas694 Pavardė694 6 7 8 9 9 8
Vardas6940 Pavardė6940 4 6 8 9 10 7
