Vardas Pavardė ND1 ND2 ND3 ND4 ND5 Egzaminas
Vardas44108 Pavardė44108 2 3 3 8 9 3
Vardas44111 Pavardė44111 7 8 9 10 10 3
Vardas44113 Pavardė44113 2 3 5 5 10 2
Vardas44118 Pavardė44118 2 2 4 5 7 4
Vardas44119 Pavardė44119 3 3 5 7 8 4
Vardas44122 Pavardė44122 2 4 7 8 9 3
Vardas44126 Pavardė44126 2 2 2 5 7 3
Vardas44130 Pavardė44130 2 4 5 9 10 3
Vardas44132 Pavardė44132 2 2 5 9 10 4
Vardas44134 Pavardė44134 3 6 7 7 9 2
Vardas44138 Pavardė44138 2 5 5 5 7 3
Vardas44139 Pavardė44139 3 4 4 6 8 3
Vardas44141 Pavardė44141 2 2 4 4 6 3
Vardas44142 Pavardė44142 2 8 9 10 10 3
Vardas44144 Pavardė44144 4 5 7 7 10 2
Vardas44146 Pavardė44146 2 2 3 4 5 2
Vardas44149 Pavardė44149 2 2 2 5 7 5
Vardas44150 Pavardė44150 2 2 8 9 10 2
Vardas44151 Pavardė44151 5 5 6 7 9 2
Vardas44156 Pavardė44156 4 5 7 9 10 2
Vardas44158 Pavardė44158 5 5 8 8 9 2
Vardas4416 Pavardė4416 4 5 5 7 9 4
Vardas44167 Pavardė44167 3 5 5 10 10 2
Vardas44177 Pavardė44177 2 4 7 8 10 2
Vardas4418 Pavardė4418 4 7 9 10 10 2
Vardas44184 Pavardė44184 2 3 4 5 6 3
Vardas44185 Pavardė44185 3 5 6 7 8 4
Vardas44186 Pavardė44186 2 5 5 6 8 4
Vardas44188 Pavardė44188 3 4 4 7 9 2
Vardas44193 Pavardė44193 2 2 2 7 7 2
Vardas44194 Pavardė44194 2 3 3 6 9 4
Vardas44198 Pavardė44198 2 5 6 9 10 4
Vardas44200 Pavardė44200 2 3 7 8 10 3
Vardas44201 Pavardė44201 2 3 5 7 7 5
Vardas44202 Pavardė44202 3 4 4 7 10 2
Vardas44203 Pavardė44203 2 5 7 8 9 2
Vardas44204 Pavardė44204 2 2 5 6 7 3
Vardas4421 Pavardė4421 4 4 6 7 7 4
Vardas44212 Pavardė44212 2 4 6 10 10 2
Vardas44214 Pavardė44214 3 7 8 9 9 4
Vardas44215 Pavardė44215 3 3 6 7 8 4
Vardas44222 Pavardė44222 2 7 8 9 10 2
Vardas44226 Pavardė44226 3 4 4 5 5 3
Vardas44231 Pavardė44231 2 7 8 8 9 3
Vardas44232 Pavardė44232 3 4 5 8 9 3
Vardas44234 Pavardė44234 2 4 6 6 9 3
Vardas44236 Pavardė44236 2 4 7 9 9 2
Vardas44238 Pavardė44238 4 5 5 7 9 4
Vardas4424 Pavardė4424 3 3 4 4 5 3
Vardas44241 Pavardė44241 2 3 6 8 9 4
Vardas44249 Pavardė44249 4 5 5 6 9 3
Vardas4425 Pavardė4425 3 4 6 8 8 4
Vardas44251 Pavardė44251 3 5 6 8 8 4
Vardas44254 Pavardė44254 3 4 9 9 10 4
Vardas44257 Pavardė44257 2 2 3 3 9 5
Vardas44258 Pavardė44258 3 6 7 9 10 2
Vardas44261 Pavardė44261 5 5 6 6 10 3
Vardas44262 Pavardė44262 2 3 5 7 9 2
Vardas44268 Pavardė44268 3 7 9 9 9 3
Vardas4427 Pavardė4427 2 6 7 7 8 4
Vardas44271 Pavardė44271 7 10 10 10 10 2
Vardas4428 Pavardė4428 2 5 6 10 10 3
Vardas44281 Pavardė44281 3 5 6 6 7 4
Vardas44287 Pavardė44287 2 5 8 9 10 3
Vardas44289 Pavardė44289 4 5 8 9 9 4
Vardas4429 Pavardė4429 4 6 8 9 10 2
Vardas44291 Pavardė44291 4 6 7 8 10 4
Vardas44294 Pavardė44294 2 2 5 6 10 4
Vardas44298 Pavardė44298 2 7 8 9 10 4
Vardas443 Pavardė443 2 4 5 6 9 4
Vardas44301 Pavardė44301 4 6 9 9 9 2
Vardas44303 Pavardė44303 3 8 8 9 10 2
Vardas44306 Pavardė44306 4 5 6 8 10 2
Vardas4431 Pavardė4431 2 2 6 8 9 2
Vardas44315 Pavardė44315 7 7 8 10 10 2
Vardas4432 Pavardė4432 2 3 4 5 8 5
Vardas44320 Pavardė44320 5 5 7 8 9 3
Vardas44328 Pavardė44328 3 4 4 5 8 2
Vardas44330 Pavardė44330 3 5 6 6 10 2
Vardas44331 Pavardė44331 3 3 8 9 10 3
Vardas44333 Pavardė44333 2 3 5 6 10 3
Vardas44335 Pavardė44335 3 5 6 6 9 4
Vardas44339 Pavardė44339 2 2 9 9 10 3
Vardas4434 Pavardė4434 2 4 6 8 8 3
Vardas44341 Pavardė44341 5 5 6 6 7 2
Vardas44346 Pavardė44346 2 3 4 8 9 2
Vardas44347 Pavardė44347 5 5 7 8 10 3
Vardas44348 Pavardė44348 5 5 7 9 9 3
Vardas44350 Pavardė44350 2 2 6 7 9 2
Vardas44351 Pavardė44351 4 6 7 7 8 3
Vardas4436 Pavardė4436 2 5 6 8 10 4
Vardas44360 Pavardė44360 7 7 8 9 10 3
Vardas44362 Pavardė44362 4 5 5 5 7 2
Vardas44371 Pavardė44371 3 4 8 10 10 2
Vardas44374 Pavardė44374 2 4 7 8 10 4
Vardas44375 Pavardė44375 3 7 9 9 9 3
Vardas44377 Pavardė44377 2 3 4 4 8 4
Vardas44378 Pavardė44378 2 2 3 3 5 3
Vardas44384 Pavardė44384 2 6 6 9 10 2
Vardas44385 Pavardė44385 6 8 8 8 8 2
Vardas44390 Pavardė44390 2 3 4 7 9 4
Vardas44391 Pavardė44391 3 3 4 8 10 3
Vardas44392 Pavardė44392 2 3 4 8 9 4
Vardas44398 Pavardė44398 2 4 5 8 9 4
Vardas44399 Pavardė44399 4 6 8 10 10 2
Vardas4440 Pavardė4440 3 7 8 9 9 4
Vardas44402 Pavardė44402 3 3 5 6 7 2
Vardas44405 Pavardė44405 2 7 7 8 10 3
Vardas44406 Pavardė44406 3 3 3 6 10 3
Vardas44409 Pavardė44409 4 5 5 5 6 2
Vardas44412 Pavardė44412 2 2 7 8 10 2
Vardas44415 Pavardė44415 2 3 3 8 10 3
Vardas44418 Pavardė44418 2 6 6 7 10 3
Vardas44422 Pavardė44422 4 4 5 7 9 4
Vardas44423 Pavardė44423 2 3 3 6 8 4
Vardas44424 Pavardė44424 4 5 7 7 10 4
Vardas44425 Pavardė44425 3 5 7 9 10 4
Vardas44427 Pavardė44427 4 4 5 8 9 2
Vardas4443 Pavardė4443 2 5 7 7 9 4
Vardas44430 Pavardė44430 3 8 10 10 10 3
Vardas44433 Pavardė44433 4 4 6 7 10 3
Vardas44435 Pavardė44435 2 4 5 5 7 5
Vardas44438 Pavardė44438 2 4 4 5 8 3
Vardas4444 Pavardė4444 4 5 6 9 10 3
Vardas44440 Pavardė44440 2 3 4 6 9 2
Vardas44448 Pavardė44448 2 2 3 4 10 3
Vardas44450 Pavardė44450 2 3 3 4 8 2
Vardas44451 Pavardė44451 3 5 7 9 10 2
Vardas44453 Pavardė44453 2 3 4 4 7 3
Vardas44454 Pavardė44454 2 7 8 8 9 3
Vardas44455 Pavardė44455 2 3 4 5 10 2
Vardas44465 Pavardė44465 3 5 8 10 10 3
Vardas44471 Pavardė44471 4 4 6 7 10 3
Vardas44473 Pavardė44473 3 4 7 8 10 3
Vardas44474 Pavardė44474 4 4 4 9 9 2
Vardas44476 Pavardė44476 2 5 7 8 10 2
Vardas44478 Pavardė44478 2 7 8 10 10 3
Vardas44481 Pavardė44481 3 4 4 9 9 4
Vardas44482 Pavardė44482 3 3 6 7 9 3
Vardas44484 Pavardė44484 2 3 6 9 10 4
Vardas44486 Pavardė44486 2 2 4 8 8 2
Vardas44492 Pavardė44492 4 5 6 8 10 4
Vardas44497 Pavardė44497 2 2 3 6 8 3
Vardas44499 Pavardė44499 2 5 8 8 8 2
Vardas44501 Pavardė44501 4 5 6 7 8 3
Vardas44506 Pavardė44506 6 6 7 7 9 2
Vardas44507 Pavardė44507 3 4 6 9 10 3
Vardas44516 Pavardė44516 2 3 4 4 9 5
Vardas4452 Pavardė4452 2 4 5 6 10 4
Vardas44520 Pavardė44520 2 4 5 5 7 5
Vardas44527 Pavardė44527 2 3 7 7 10 3
Vardas44528 Pavardė44528 2 3 5 5 9 2
Vardas44529 Pavardė44529 2 2 7 10 10 4
Vardas44544 Pavardė44544 2 2 3 5 9 3
Vardas44547 Pavardė44547 6 7 7 8 9 2
Vardas44548 Pavardė44548 4 4 6 8 9 4
Vardas4455 Pavardė4455 2 3 5 8 9 4
Vardas44553 Pavardė44553 5 5 5 9 9 2
Vardas44554 Pavardė44554 2 5 6 7 10 3
Vardas44557 Pavardė44557 5 7 8 8 9 3
Vardas44558 Pavardė44558 4 5 5 6 9 2
Vardas4456 Pavardė4456 2 3 4 4 6 4
Vardas44563 Pavardė44563 2 4 8 9 9 2
Vardas44564 Pavardė44564 2 3 7 7 8 3
Vardas44565 Pavardė44565 4 5 7 8 10 3
Vardas44571 Pavardė44571 2 4 5 6 10 2
Vardas44574 Pavardė44574 2 5 8 9 10 3
Vardas4458 Pavardė4458 2 3 5 6 9 4
Vardas44580 Pavardė44580 2 6 7 8 8 4
Vardas44582 Pavardė44582 3 4 4 7 10 4
Vardas44583 Pavardė44583 2 3 3 5 6 5
Vardas44591 Pavardė44591 2 4 6 7 10 4
Vardas44594 Pavardė44594 3 4 5 8 9 3
Vardas44600 Pavardė44600 7 9 9 10 10 2
Vardas44606 Pavardė44606 3 3 5 5 10 2
Vardas44607 Pavardė44607 4 7 8 8 9 3
Vardas44608 Pavardė44608 2 5 8 9 9 2
Vardas4461 Pavardė4461 2 3 8 9 10 2
Vardas44610 Pavardė44610 2 5 7 7 9 3
Vardas44612 Pavardė44612 3 3 3 6 7 5
Vardas44613 Pavardė44613 2 2 2 3 7 5
Vardas44614 Pavardė44614 4 5 7 7 8 4
Vardas44620 Pavardė44620 3 5 5 7 7 3
Vardas44623 Pavardė44623 2 5 7 8 8 3
Vardas44624 Pavardė44624 2 4 8 8 10 2
Vardas44625 Pavardė44625 3 5 9 10 10 2
Vardas44626 Pavardė44626 2 3 4 4 6 5
Vardas44630 Pavardė44630 2 4 6 8 9 4
Vardas44632 Pavardė44632 3 3 7 9 10 2
Vardas44635 Pavardė44635 2 5 6 9 10 4
Vardas44636 Pavardė44636 4 4 6 7 10 4
Vardas44638 Pavardė44638 2 4 4 6 10 2
Vardas44641 Pavardė44641 2 3 7 8 9 2
Vardas44642 Pavardė44642 4 7 8 10 10 3
Vardas44643 Pavardė44643 6 6 6 8 10 2
Vardas44644 Pavardė44644 3 4 8 8 9 3
Vardas44648 Pavardė44648 3 4 6 7 8 4
Vardas4465 Pavardė4465 2 5 6 6 9 3
Vardas44650 Pavardė44650 2 3 8 9 10 3
Vardas44653 Pavardė44653 2 5 6 7 8 3
Vardas44654 Pavardė44654 3 5 6 9 10 2
Vardas44655 Pavardė44655 2 2 5 7 9 2
Vardas44656 Pavardė44656 4 6 7 7 10 3
Vardas44657 Pavardė44657 2 2 2 4 8 4
Vardas44658 Pavardė44658 4 6 6 8 10 4
Vardas44659 Pavardė44659 2 5 5 9 9 4
Vardas4466 Pavardė4466 2 4 4 4 5 4
Vardas44661 Pavardė44661 2 4 4 6 7 4
Vardas44666 Pavardė44666 2 3 4 7 9 3
Vardas44668 Pavardė44668 4 5 6 8 9 4
Vardas4467 Pavardė4467 2 3 3 3 9 2
Vardas44670 Pavardė44670 3 8 8 8 9 3
Vardas44672 Pavardė44672 2 5 6 6 8 2
Vardas44675 Pavardė44675 2 3 3 4 6 4
Vardas44682 Pavardė44682 2 5 6 7 9 2
Vardas44683 Pavardė44683 4 4 8 8 10 2
Vardas44690 Pavardė44690 2 2 3 6 8 3
Vardas44691 Pavardė44691 2 4 6 10 10 4
Vardas44693 Pavardė44693 2 3 4 4 7 4
Vardas44694 Pavardė44694 4 4 9 9 10 2
Vardas44697 Pavardė44697 3 4 4 5 6 3
Vardas44703 Pavardė44703 5 7 8 8 9 2
Vardas44709 Pavardė44709 2 6 6 9 10 2
Vardas4471 Pavardė4471 2 3 5 6 8 3
Vardas44710 Pavardė44710 2 2 2 8 9 3
Vardas44714 Pavardė44714 2 2 2 2 4 4
Vardas44717 Pavardė44717 4 6 8 8 10 2
Vardas44719 Pavardė44719 3 6 7 9 10 4
Vardas4472 Pavardė4472 2 3 4 6 8 3
Vardas44722 Pavardė44722 4 6 6 6 10 4
Vardas44728 Pavardė44728 2 3 3 9 10 3
Vardas4473 Pavardė4473 2 3 8 9 9 3
Vardas44731 Pavardė44731 2 6 6 7 9 3
Vardas44733 Pavardė44733 3 5 8 9 10 2
Vardas44739 Pavardė44739 2 3 5 7 8 3
Vardas4474 Pavardė4474 2 2 3 3 6 4
Vardas44741 Pavardė44741 2 4 5 6 6 3
Vardas44743 Pavardė44743 3 4 5 10 10 2
Vardas44747 Pavardė44747 2 3 3 8 10 4
Vardas44748 Pavardė44748 5 6 6 8 10 4
Vardas44752 Pavardė44752 3 4 8 8 10 2
Vardas44754 Pavardė44754 2 2 2 6 6 5
Vardas44755 Pavardė44755 5 5 5 9 9 3
Vardas44757 Pavardė44757 5 6 7 7 8 3
Vardas44762 Pavardė44762 3 5 9 9 9 2
Vardas44764 Pavardė44764 2 4 7 8 10 4
Vardas44765 Pavardė44765 3 3 4 5 6 3
Vardas44769 Pavardė44769 2 2 3 6 10 2
Vardas44772 Pavardė44772 2 4 5 10 10 2
Vardas44773 Pavardė44773 2 4 4 7 7 5
Vardas44775 Pavardė44775 7 8 8 9 10 3
Vardas44777 Pavardė44777 5 5 6 7 8 3
Vardas44779 Pavardė44779 3 5 6 9 9 2
Vardas4478 Pavardė4478 2 3 3 3 4 4
Vardas44786 Pavardė44786 2 5 7 8 10 2
Vardas44790 Pavardė44790 4 5 7 8 9 4
Vardas44792 Pavardė44792 4 5 5 7 10 3
Vardas44798 Pavardė44798 2 2 8 8 10 2
Vardas44799 Pavardė44799 5 6 6 7 9 2
Vardas448 Pavardė448 3 4 6 9 10 2
Vardas4480 Pavardė4480 3 6 9 9 10 3
Vardas44805 Pavardė44805 2 4 7 8 8 3
Vardas44808 Pavardė44808 2 4 4 5 6 5
Vardas4481 Pavardė4481 7 7 9 9 10 3
Vardas44810 Pavardė44810 2 3 4 5 7 2
Vardas44812 Pavardė44812 2 2 3 5 8 3
Vardas44813 Pavardė44813 2 3 4 8 10 4
Vardas44819 Pavardė44819 2 4 6 7 8 2
Vardas4483 Pavardė4483 2 2 3 5 8 2
Vardas44832 Pavardė44832 5 6 8 9 9 2
Vardas44837 Pavardė44837 3 4 4 7 8 2
Vardas44841 Pavardė44841 4 4 6 10 10 4
Vardas44844 Pavardė44844 2 2 4 6 9 5
Vardas44846 Pavardė44846 2 4 4 10 10 2
Vardas44849 Pavardė44849 4 5 6 7 9 3
Vardas4485 Pavardė4485 6 6 9 10 10 2
Vardas44850 Pavardė44850 5 6 8 8 9 4
Vardas44858 Pavardė44858 3 5 9 9 9 2
Vardas44862 Pavardė44862 2 5 6 6 6 2
Vardas44866 Pavardė44866 3 8 9 10 10 3
Vardas44870 Pavardė44870 4 6 7 9 10 4
Vardas44873 Pavardė44873 5 6 7 8 10 2
Vardas44874 Pavardė44874 3 5 5 6 9 3
Vardas44877 Pavardė44877 2 8 8 9 9 2
Vardas44879 Pavardė44879 7 7 9 9 10 3
Vardas44880 Pavardė44880 3 3 6 8 10 2
Vardas44882 Pavardė44882 6 7 8 9 10 3
Vardas44884 Pavardė44884 6 7 8 8 9 3
Vardas44889 Pavardė44889 5 5 7 8 10 4
Vardas44890 Pavardė44890 2 3 5 7 8 3
Vardas44893 Pavardė44893 2 2 5 5 10 4
Vardas44899 Pavardė44899 2 2 3 5 8 5
Vardas449 Pavardė449 2 4 5 7 10 4
Vardas4490 Pavardė4490 2 6 9 10 10 2
Vardas44905 Pavardė44905 2 6 9 9 10 3
Vardas44906 Pavardė44906 5 6 8 8 10 3
Vardas44907 Pavardė44907 2 2 5 6 9 5
Vardas44908 Pavardė44908 2 5 5 7 8 4
Vardas44911 Pavardė44911 2 5 6 7 9 3
Vardas44917 Pavardė44917 2 4 5 7 7 4
Vardas44919 Pavardė44919 2 7 7 9 9 3
Vardas44921 Pavardė44921 2 4 5 5 8 4
Vardas44923 Pavardė44923 2 3 4 10 10 4
Vardas44924 Pavardė44924 3 7 8 8 10 2
Vardas44927 Pavardė44927 6 8 8 8 10 2
Vardas4493 Pavardė4493 3 7 8 8 8 2
Vardas44930 Pavardė44930 4 5 5 7 8 4
Vardas44932 Pavardė44932 2 3 4 6 7 3
Vardas44933 Pavardė44933 2 4 5 9 10 3
Vardas44937 Pavardė44937 3 6 8 9 9 2
Vardas4494 Pavardė4494 2 3 5 6 7 2
Vardas44943 Pavardė44943 2 2 10 10 10 3
Vardas44944 Pavardė44944 3 5 5 8 9 4
Vardas44945 Pavardė44945 3 6 6 9 10 3
Vardas44946 Pavardė44946 2 3 5 9 10 4
Vardas44960 Pavardė44960 7 8 8 9 10 2
Vardas44964 Pavardė44964 2 3 9 10 10 2
Vardas44966 Pavardė44966 2 2 3 6 7 3
Vardas44967 Pavardė44967 4 6 6 7 9 4
Vardas44969 Pavardė44969 7 8 9 9 9 3
Vardas44975 Pavardė44975 4 5 5 9 10 3
Vardas44976 Pavardė44976 7 8 8 8 9 3
Vardas44979 Pavardė44979 3 4 9 9 10 2
Vardas4498 Pavardė4498 2 3 4 5 5 5
Vardas44984 Pavardė44984 2 4 8 8 10 3
Vardas4499 Pavardė4499 3 5 5 7 8 3
Vardas44994 Pavardė44994 4 5 5 8 9 2
Vardas44996 Pavardė44996 3 3 3 4 4 3
Vardas44998 Pavardė44998 2 2 3 7 8 2
Vardas45001 Pavardė45001 5 8 8 10 10 2
Vardas45002 Pavardė45002 2 3 5 6 7 3
Vardas45010 Pavardė45010 5 7 7 10 10 3
Vardas45011 Pavardė45011 2 2 4 7 8 3
Vardas45013 Pavardė45013 2 3 4 5 10 5
Vardas45014 Pavardė45014 3 4 5 5 8 4
Vardas45016 Pavardė45016 2 3 5 6 9 4
Vardas45020 Pavardė45020 2 5 7 8 8 3
Vardas45022 Pavardė45022 2 6 6 6 6 2
Vardas45026 Pavardė45026 2 2 4 7 7 3
Vardas45027 Pavardė45027 4 5 8 9 10 4
Vardas4503 Pavardė4503 2 3 6 6 9 2
Vardas45032 Pavardė45032 2 2 3 4 5 5
Vardas45034 Pavardė45034 4 4 6 8 9 2
Vardas45038 Pavardė45038 2 6 7 8 8 3
Vardas4504 Pavardė4504 2 3 5 7 9 2
Vardas45042 Pavardė45042 2 3 5 10 10 4
Vardas45048 Pavardė45048 2 3 3 4 7 3
Vardas45051 Pavardė45051 3 4 5 5 6 2
Vardas45055 Pavardė45055 7 7 8 8 9 3
Vardas45056 Pavardė45056 2 2 3 4 10 4
Vardas45057 Pavardė45057 3 4 9 9 10 2
Vardas45059 Pavardė45059 3 3 4 5 6 3
Vardas4506 Pavardė4506 3 3 5 8 10 3
Vardas45067 Pavardė45067 3 4 4 5 10 3
Vardas45071 Pavardė45071 3 4 5 7 7 4
Vardas45073 Pavardė45073 2 3 6 8 9 3
Vardas45074 Pavardė45074 3 4 5 9 10 3
Vardas45078 Pavardė45078 3 4 5 5 5 4
Vardas45080 Pavardė45080 3 4 4 5 8 3
Vardas45083 Pavardė45083 2 3 4 6 10 3
Vardas45089 Pavardė45089 2 2 2 4 5 4
Vardas45101 Pavardė45101 2 6 7 7 8 2
Vardas45107 Pavardė45107 2 3 4 6 7 2
Vardas45110 Pavardė45110 3 5 6 8 10 4
Vardas45117 Pavardė45117 2 4 4 9 10 3
Vardas45118 Pavardė45118 2 2 6 9 10 4
Vardas45119 Pavardė45119 2 4 8 8 10 2
Vardas45122 Pavardė45122 2 3 5 9 9 4
Vardas45125 Pavardė45125 3 6 7 9 10 2
Vardas45126 Pavardė45126 5 5 6 7 10 2
Vardas45134 Pavardė45134 2 2 4 7 8 5
Vardas45137 Pavardė45137 3 4 5 5 6 4
Vardas4514 Pavardė4514 2 3 3 4 7 2
Vardas45140 Pavardė45140 4 5 6 7 10 2
Vardas45141 Pavardė45141 2 4 6 7 8 2
Vardas45142 Pavardė45142 2 7 7 8 10 4
Vardas45144 Pavardė45144 4 7 8 10 10 2
Vardas45145 Pavardė45145 2 3 4 6 10 2
Vardas45146 Pavardė45146 4 8 8 10 10 3
Vardas45151 Pavardė45151 3 7 7 8 9 2
Vardas45152 Pavardė45152 2 4 7 9 9 2
Vardas45155 Pavardė45155 4 5 7 9 9 2
Vardas45158 Pavardė45158 3 3 5 7 10 3
Vardas4516 Pavardė4516 3 5 6 8 9 3
Vardas45161 Pavardė45161 2 4 7 9 9 2
Vardas45162 Pavardė45162 3 4 6 6 8 3
Vardas45163 Pavardė45163 6 6 7 10 10 3
Vardas45167 Pavardė45167 2 4 5 9 10 2
Vardas45174 Pavardė45174 4 4 6 6 7 2
Vardas45178 Pavardė45178 3 3 5 5 9 4
Vardas45179 Pavardė45179 4 5 7 9 9 3
Vardas45181 Pavardė45181 2 2 4 7 8 2
Vardas45182 Pavardė45182 2 6 8 8 10 4
Vardas45185 Pavardė45185 3 4 6 6 9 4
Vardas45187 Pavardė45187 2 3 6 7 10 2
Vardas45188 Pavardė45188 4 6 6 6 7 3
Vardas4519 Pavardė4519 3 4 5 8 8 4
Vardas45193 Pavardė45193 2 3 8 10 10 3
Vardas45198 Pavardė45198 4 5 8 9 10 3
Vardas45199 Pavardė45199 2 3 6 7 9 2
Vardas45200 Pavardė45200 3 4 5 5 10 4
Vardas45202 Pavardė45202 3 3 4 7 7 2
Vardas45206 Pavardė45206 2 6 6 9 10 4
Vardas45224 Pavardė45224 3 3 3 6 6 2
Vardas45229 Pavardė45229 4 6 7 7 10 3
Vardas45235 Pavardė45235 3 4 5 8 10 2
Vardas45247 Pavardė45247 2 3 6 8 8 2
Vardas45248 Pavardė45248 4 5 6 7 10 3
Vardas45249 Pavardė45249 2 2 4 8 10 4
Vardas45251 Pavardė45251 3 4 4 8 9 4
Vardas45252 Pavardė45252 2 2 5 5 7 4
Vardas45255 Pavardė45255 3 5 6 8 10 2
Vardas45256 Pavardė45256 4 5 5 9 9 3
Vardas45259 Pavardė45259 3 6 6 7 9 2
Vardas45260 Pavardė45260 2 4 5 9 10 4
Vardas45262 Pavardė45262 3 4 5 7 10 2
Vardas45268 Pavardė45268 6 6 9 10 10 3
Vardas4527 Pavardė4527 3 5 6 8 9 3
Vardas45274 Pavardė45274 2 4 5 6 9 3
Vardas45276 Pavardė45276 2 3 4 9 10 3
Vardas45278 Pavardė45278 3 4 5 5 9 3
Vardas45279 Pavardė45279 2 4 5 7 10 2
Vardas45285 Pavardė45285 2 5 6 10 10 4
Vardas45287 Pavardė45287 2 6 9 9 10 3
Vardas45294 Pavardė45294 2 2 2 2 8 5
Vardas45295 Pavardė45295 2 5 8 9 9 4
Vardas4530 Pavardė4530 2 5 6 7 9 3
Vardas45301 Pavardė45301 3 8 9 10 10 3
Vardas45303 Pavardė45303 3 5 5 7 8 2
Vardas45305 Pavardė45305 5 6 6 7 9 4
Vardas45308 Pavardė45308 5 5 8 9 10 3
Vardas45325 Pavardė45325 2 3 8 9 10 4
Vardas45327 Pavardė45327 2 3 4 7 7 3
Vardas45329 Pavardė45329 6 6 7 7 10 3
Vardas4533 Pavardė4533 5 6 6 7 10 3
Vardas45330 Pavardė45330 5 6 6 8 8 3
Vardas45336 Pavardė45336 3 5 5 8 10 4
Vardas45337 Pavardė45337 2 3 4 6 9 5
Vardas45338 Pavardė45338 4 5 8 9 10 2
Vardas45339 Pavardė45339 2 2 3 7 10 3
Vardas45341 Pavardė45341 2 4 4 4 9 2
Vardas45343 Pavardė45343 3 3 4 4 7 3
Vardas45347 Pavardė45347 2 4 5 5 9 2
Vardas45348 Pavardė45348 2 4 5 6 8 4
Vardas45351 Pavardė45351 4 6 6 7 10 3
Vardas45355 Pavardė45355 4 5 7 8 10 2
Vardas45358 Pavardė45358 5 5 6 8 10 2
Vardas45359 Pavardė45359 2 4 4 5 6 2
Vardas45360 Pavardė45360 7 7 9 10 10 3
Vardas45361 Pavardė45361 3 3 6 7 9 4
Vardas45362 Pavardė45362 2 4 4 7 9 2
Vardas45363 Pavardė45363 2 6 6 6 10 4
Vardas45364 Pavardė45364 2 3 6 8 10 3
Vardas45367 Pavardė45367 2 3 9 10 10 4
Vardas45368 Pavardė45368 3 4 5 6 9 4
Vardas4537 Pavardė4537 2 6 8 8 10 2
Vardas45371 Pavardė45371 2 5 6 6 8 2
Vardas45372 Pavardė45372 4 6 6 6 8 4
Vardas45373 Pavardė45373 2 3 5 7 10 2
Vardas45381 Pavardė45381 4 4 5 6 6 4
Vardas4539 Pavardė4539 3 4 6 9 9 4
Vardas45393 Pavardė45393 3 3 4 7 7 3
Vardas45394 Pavardė45394 2 4 6 7 7 3
Vardas45395 Pavardė45395 7 9 10 10 10 3
Vardas45398 Pavardė45398 2 3 7 10 10 3
Vardas45403 Pavardė45403 2 6 8 9 10 4
Vardas45405 Pavardė45405 2 3 5 7 10 4
Vardas45407 Pavardė45407 2 6 8 8 10 2
Vardas4541 Pavardė4541 3 5 5 7 10 4
Vardas45414 Pavardė45414 2 3 7 7 9 4
Vardas45418 Pavardė45418 3 4 4 7 7 3
Vardas45420 Pavardė45420 2 3 4 9 9 4
Vardas45437 Pavardė45437 2 2 2 7 7 3
Vardas45438 Pavardė45438 2 5 5 7 8 3
Vardas4544 Pavardė4544 3 5 5 9 9 3
Vardas45443 Pavardė45443 2 4 8 9 10 2
Vardas45446 Pavardė45446 2 3 3 3 10 4
Vardas45450 Pavardė45450 2 3 4 5 8 5
Vardas45453 Pavardė45453 3 6 6 8 10 3
Vardas45454 Pavardė45454 3 6 7 10 10 2
Vardas45461 Pavardė45461 3 6 7 8 8 2
Vardas45466 Pavardė45466 2 3 3 6 9 4
Vardas45467 Pavardė45467 2 2 7 8 9 3
Vardas45468 Pavardė45468 3 4 4 9 10 2
Vardas45469 Pavardė45469 3 5 5 7 9 2
Vardas4547 Pavardė4547 2 5 7 9 10 3
Vardas45474 Pavardė45474 3 3 9 9 10 2
Vardas45479 Pavardė45479 2 5 6 7 7 3
Vardas45481 Pavardė45481 2 5 6 7 9 4
Vardas45488 Pavardė45488 4 6 7 8 10 3
Vardas45494 Pavardė45494 3 4 8 8 10 3
Vardas45498 Pavardė45498 5 5 9 10 10 3
Vardas45499 Pavardė45499 2 2 2 8 9 2
Vardas455 Pavardė455 2 2 3 5 7 2
Vardas4550 Pavardė4550 2 3 3 8 8 3
Vardas45504 Pavardė45504 2 2 6 9 10 4
Vardas45505 Pavardė45505 2 7 7 9 10 4
Vardas45506 Pavardė45506 2 2 4 7 10 2
Vardas45509 Pavardė45509 6 7 8 10 10 3
Vardas45514 Pavardė45514 2 6 8 9 10 2
Vardas45519 Pavardė45519 2 2 3 6 10 2
Vardas45522 Pavardė45522 3 8 9 9 10 3
Vardas45524 Pavardė45524 4 6 6 10 10 3
Vardas45528 Pavardė45528 2 3 4 5 7 2
Vardas4553 Pavardė4553 2 4 6 6 7 3
Vardas45531 Pavardė45531 3 4 6 6 8 2
Vardas45535 Pavardė45535 3 5 5 9 10 4
Vardas45537 Pavardė45537 2 4 5 8 9 2
Vardas45540 Pavardė45540 2 2 4 6 8 5
Vardas45544 Pavardė45544 4 6 7 7 9 3
Vardas45545 Pavardė45545 2 3 3 5 8 2
Vardas45548 Pavardė45548 2 2 3 6 7 5
Vardas45551 Pavardė45551 3 5 7 8 9 4
Vardas45553 Pavardė45553 4 4 7 7 10 3
Vardas45554 Pavardė45554 2 3 4 5 9 3
Vardas45557 Pavardė45557 2 3 9 9 10 4
Vardas45558 Pavardė45558 2 2 3 4 5 2
